,comments,name,url
1614,0,Programming C# 5.0,https://salttiger.com/programming-csharp-5-0/
1615,0,JRuby Cookbook,https://salttiger.com/jruby-cookbook/
1616,0,"Java Cookbook, 2nd Edition",https://salttiger.com/java-cookbook-2nd-edition/
1617,0,Eclipse IDE Pocket Guide,https://salttiger.com/eclipse-ide-pocket-guide/
1618,0,Eclipse,https://salttiger.com/eclipse/
1619,0,Windows Server 2012: Up and Running,https://salttiger.com/windows-server-2012-up-and-running/
1620,0,Monitoring with Ganglia,https://salttiger.com/monitoring-with-ganglia/
1621,0,MapReduce Design Patterns,https://salttiger.com/mapreduce-design-patterns/
1622,0,Juniper Networks Warrior,https://salttiger.com/juniper-networks-warrior/
1623,0,iOS 6 Programming Cookbook,https://salttiger.com/ios-6-programming-cookbook/
1624,0,"Building Web, Cloud, and Mobile Solutions with F#",https://salttiger.com/building-web-cloud-and-mobile-solutions-with-fsharp/
1625,0,Bad Data Handbook,https://salttiger.com/bad-data-handbook/
1626,0,SciPy and NumPy,https://salttiger.com/scipy-and-numpy/
1627,0,"Statistics in a Nutshell, 2nd Edition",https://salttiger.com/statistics-in-a-nutshell-2nd-edition/
1628,0,Make: Ultimate Guide to 3D Printing,https://salttiger.com/make-ultimate-guide-to-3d-printing/
1629,0,Kinect Hacks,https://salttiger.com/kinect-hacks/
1630,0,HTML5 Hacks,https://salttiger.com/html5-hacks/
1631,0,Atmospheric Monitoring with Arduino,https://salttiger.com/atmospheric-monitoring-with-arduino/
1632,0,Spring Data,https://salttiger.com/spring-data/
1633,0,Make an Arduino-Controlled Robot,https://salttiger.com/make-an-arduino-controlled-robot/
1634,0,Encyclopedia of Electronic Components Volume 1,https://salttiger.com/encyclopedia-of-electronic-components-volume-1/
1635,0,Dart: Up and Running,https://salttiger.com/dart-up-and-running/
1636,0,ClojureScript: Up and Running,https://salttiger.com/clojurescript-up-and-running/
1637,0,21st Century C,https://salttiger.com/21st-century-c/
1638,0,Real World Haskell,https://salttiger.com/real-world-haskell/
1639,0,"Information Architecture for the World Wide Web, 3rd Edition",https://salttiger.com/information-architecture-for-the-world-wide-web-3rd-edition/
1640,0,Windows 8: Out of the Box,https://salttiger.com/windows-8-out-of-the-box/
1641,0,"R in a Nutshell, 2nd Edition",https://salttiger.com/r-in-a-nutshell-2nd-edition/
1642,0,"Programming Google App Engine, 2nd Edition",https://salttiger.com/programming-google-app-engine-2nd-edition/
1643,0,"Programming F# 3.0, 2nd Edition",https://salttiger.com/programming-f-3-0-2nd-edition/
1644,0,Practical Zendesk Administration,https://salttiger.com/practical-zendesk-administration/
1645,0,Natural Language Annotation for Machine Learning,https://salttiger.com/natural-language-annotation-for-machine-learning/
1646,0,MintDuino,https://salttiger.com/mintduino/
1647,0,Hadoop Operations,https://salttiger.com/hadoop-operations/
1648,0,Geolocation in iOS,https://salttiger.com/geolocation-in-ios/
1649,0,Arista Warrior,https://salttiger.com/arista-warrior/
1650,0,HBase in Action,https://salttiger.com/hbase-in-action/
1651,0,iOS in Practice,https://salttiger.com/ios-in-practice/
1652,0,Hello! HTML5 & CSS3,https://salttiger.com/hello-html5-css3/
1653,0,Hadoop in Practice,https://salttiger.com/hadoop-in-practice/
1654,0,Restlet in Action,https://salttiger.com/restlet-in-action/
1655,0,Getting Started with RFID,https://salttiger.com/getting-started-with-rfid/
1656,0,"Web Design in a Nutshell, 3rd Edition",https://salttiger.com/web-design-in-a-nutshell-3rd-edition/
1657,0,Tcl/Tk in a Nutshell,https://salttiger.com/tcltk-in-a-nutshell/
1658,0,"MySQL in a Nutshell, 2nd Edition",https://salttiger.com/mysql-in-a-nutshell-2nd-edition/
1659,0,Linux Kernel in a Nutshell,https://salttiger.com/linux-kernel-in-a-nutshell/
1660,0,C++ In a Nutshell,https://salttiger.com/cpp-in-a-nutshell/
1661,0,C in a Nutshell,https://salttiger.com/c-in-a-nutshell/
1662,0,"Switching to the Mac: The Missing Manual, Mountain Lion Edition",https://salttiger.com/switching-to-the-mac-the-missing-manual-mountain-lion-edition/
1663,0,Photoshop Elements 11: The Missing Manual,https://salttiger.com/photoshop-elements-11-the-missing-manual/
1664,0,Adobe Edge Animate Preview 7: The Missing Manual,https://salttiger.com/adobe-edge-animate-preview-7-the-missing-manual/
1665,0,"Selectors, Specificity, and the Cascade",https://salttiger.com/selectors-specificity-and-the-cascade/
1666,0,Programming ASP.NET MVC 4,https://salttiger.com/programming-asp-net-mvc-4/
1667,0,Cloud Architecture Patterns,https://salttiger.com/cloud-architecture-patterns/
1668,0,Building a Windows IT Infrastructure in the Cloud,https://salttiger.com/building-a-windows-it-infrastructure-in-the-cloud/
1669,0,"Programming Android, 2nd Edition",https://salttiger.com/programming-android-2nd-edition/
1670,0,Learning Unix for OS X Mountain Lion,https://salttiger.com/learning-unix-for-os-x-mountain-lion/
1671,0,Learning Node,https://salttiger.com/learning-node/
1672,0,Ethics of Big Data,https://salttiger.com/ethics-of-big-data/
1673,0,Enterprise Games,https://salttiger.com/enterprise-games/
1674,0,Developing with Google+,https://salttiger.com/developing-with-googleplus/
1675,0,Civic Apps Competition Handbook,https://salttiger.com/civic-apps-competition-handbook/
1676,0,CSS and Documents,https://salttiger.com/css-and-documents/
1677,0,Java EE 6 Pocket Guide,https://salttiger.com/java-ee-6-pocket-guide/
1678,0,"Values, Units, and Colors",https://salttiger.com/values-units-and-colors/
1679,0,"Unix in a Nutshell, 4th Edition",https://salttiger.com/unix-in-a-nutshell-4th-edition/
1680,0,"LPI Linux Certification in a Nutshell, 3rd Edition",https://salttiger.com/lpi-linux-certification-in-a-nutshell-3rd-edition/
1681,0,Exploring Expect,https://salttiger.com/exploring-expect/
1682,0,"Essential System Administration, 3rd Edition",https://salttiger.com/essential-system-administration-3rd-edition/
1683,0,"Building Embedded Linux Systems, 2nd Edition",https://salttiger.com/building-embedded-linux-systems-2nd-edition/
1684,0,"Using Samba, 3rd Edition",https://salttiger.com/using-samba-3rd-edition/
1685,0,"Understanding the Linux Kernel, 3rd Edition",https://salttiger.com/understanding-the-linux-kernel-3rd-edition/
1686,0,Understanding Linux Network Internals,https://salttiger.com/understanding-linux-network-internals/
1687,0,"Running Linux, 5th Edition",https://salttiger.com/running-linux-5th-edition/
1688,0,"Python in a Nutshell, 2nd Edition",https://salttiger.com/python-in-a-nutshell-2nd-edition/
1689,0,"Python Cookbook, 2nd Edition",https://salttiger.com/python-cookbook-2nd-edition/
1690,0,Postfix: The Definitive Guide,https://salttiger.com/postfix-the-definitive-guide/
1691,0,"Linux Network Administrator’s Guide, 3rd Edition",https://salttiger.com/linux-network-administrators-guide-3rd-edition/
1692,0,"Linux Device Drivers, 3rd Edition",https://salttiger.com/linux-device-drivers-3rd-edition/
1693,0,Programming the TI-83 Plus/TI-84 Plus,https://salttiger.com/programming-the-ti-83-plusti-84-plus/
1694,0,SOA Patterns,https://salttiger.com/soa-patterns/
1695,0,Windows Phone 7 in Action,https://salttiger.com/windows-phone-7-in-action/
1696,0,Start Here! Learn the Kinect API,https://salttiger.com/start-here-learn-the-kinect-api/
1697,0,Visual Models for Software Requirements,https://salttiger.com/visual-models-for-software-requirements/
1698,0,"Programming Windows, 6th Edition, Release Preview eBook",https://salttiger.com/programming-windows-6th-edition-release-preview-ebook/
1699,0,"Programming Windows, 6th Edition, Consumer Preview eBook",https://salttiger.com/programming-windows-6th-edition-consumer-preview-ebook/
1700,0,Start Here! Learn JavaScript,https://salttiger.com/start-here-learn-javascript/
1701,0,The Connected Company,https://salttiger.com/the-connected-company/
1702,0,Surviving Orbit the DIY Way,https://salttiger.com/surviving-orbit-the-diy-way/
1703,0,Shipping Greatness,https://salttiger.com/shipping-greatness/
1704,0,Illustrated Guide to Home Forensic Science Experiments,https://salttiger.com/illustrated-guide-to-home-forensic-science-experiments/
1705,0,Getting Started with Storm,https://salttiger.com/getting-started-with-storm/
1706,0,Accessibility Handbook,https://salttiger.com/accessibility-handbook/
1707,0,"Head First HTML and CSS, 2nd Edition",https://salttiger.com/head-first-html-and-css-2nd-edition/
1708,0,"Version Control with Git, 2nd Edition",https://salttiger.com/version-control-with-git-2nd-edition/
1709,0,"Learning Web Design, 4th Edition",https://salttiger.com/learning-web-design-4th-edition/
1710,0,WebGL: Up and Running,https://salttiger.com/webgl-up-and-running/
1711,0,"Regular Expressions Cookbook, 2nd Edition",https://salttiger.com/regular-expressions-cookbook-2nd-edition/
1712,0,The Well-Grounded Java Developer,https://salttiger.com/the-well-grounded-java-developer/
1713,0,SOA Governance in Action,https://salttiger.com/soa-governance-in-action/
1714,0,Silverlight 5 in Action,https://salttiger.com/silverlight-5-in-action/
1715,0,Activiti in Action,https://salttiger.com/activiti-in-action/
1716,0,Brownfield Application Development in .NET,https://salttiger.com/brownfield-application-development-in-net/
1717,0,Scala.in.Depth,https://salttiger.com/scala-in-depth/
1718,0,Griffon in Action,https://salttiger.com/griffon-in-action/
1719,0,Flex Mobile in Action,https://salttiger.com/flex-mobile-in-action/
1720,0,ASP.NET MVC 4 in Action,https://salttiger.com/asp-net-mvc-4-in-action/
1721,0,RabbitMQ in Action,https://salttiger.com/rabbitmq-in-action/
1722,0,PowerShell and WMI,https://salttiger.com/powershell-and-wmi/
1723,0,MacRuby in Action,https://salttiger.com/macruby-in-action/
1724,0,Spring Roo in Action,https://salttiger.com/spring-roo-in-action/
1725,0,SharePoint 2010 Site Owner’s Manual,https://salttiger.com/sharepoint-2010-site-owners-manual/
1726,0,C++ Concurrency in Action,https://salttiger.com/cpp-concurrency-in-action/
1727,0,MongoDB in Action,https://salttiger.com/mongodb-in-action/
1728,0,OSGi in Depth,https://salttiger.com/osgi-in-depth/
1729,0,Tika in Action,https://salttiger.com/tika-in-action/
1730,0,Lift in Action,https://salttiger.com/lift-in-action/
1731,0,"Android in Action, Third Edition",https://salttiger.com/android-in-action-third-edition/
1732,0,OpenCL in Action,https://salttiger.com/opencl-in-action/
1733,0,Clojure in Action,https://salttiger.com/clojure-in-action/
1734,0,"SQL Server MVP Deep Dives, Volume 2",https://salttiger.com/sql-server-mvp-deep-dives-volume-2/
1735,0,SQL Server MVP Deep Dives,https://salttiger.com/sql-server-mvp-deep-dives/
1736,0,Mahout in Action,https://salttiger.com/mahout-in-action/
1737,0,Dependency Injection in .NET,https://salttiger.com/dependency-injection-in-net/
1738,0,Rails 3 in Action,https://salttiger.com/rails-3-in-action/
1739,0,Portlets in Action,https://salttiger.com/portlets-in-action/
1740,0,Objective-C Fundamentals,https://salttiger.com/objective-c-fundamentals/
1741,0,Liferay in Action,https://salttiger.com/liferay-in-action/
1742,0,FileMaker Pro 12: The Missing Manual,https://salttiger.com/filemaker-pro-12-the-missing-manual/
1743,0,"Intermediate Perl, 2nd Edition",https://salttiger.com/intermediate-perl-2nd-edition/
1744,0,Practical Computer Vision with SimpleCV,https://salttiger.com/practical-computer-vision-with-simplecv/
1745,0,Ext JS in Action,https://salttiger.com/ext-js-in-action/
1746,0,iBATIS in Action,https://salttiger.com/ibatis-in-action/
1747,0,ASP.NET 4.0 in Practice,https://salttiger.com/asp-net-4-0-in-practice/
1748,0,Entity Framework 4 in Action,https://salttiger.com/entity-framework-4-in-action/
1749,0,"Windows PowerShell in Action, Second Edition",https://salttiger.com/windows-powershell-in-action-second-edition/
1750,0,SQL Server DMVs in Action,https://salttiger.com/sql-server-dmvs-in-action/
1751,0,SharePoint 2010 Web Parts in Action,https://salttiger.com/sharepoint-2010-web-parts-in-action/
1752,0,SharePoint 2010 Workflows in Action,https://salttiger.com/sharepoint-2010-workflows-in-action/
1753,0,PostGIS in Action,https://salttiger.com/postgis-in-action/
1754,0,OSGi in Action,https://salttiger.com/osgi-in-action/
1755,0,ActiveMQ in Action,https://salttiger.com/activemq-in-action/
1756,0,Continuous Integration in .NET,https://salttiger.com/continuous-integration-in-net/
1757,0,Tuscany SCA in Action,https://salttiger.com/tuscany-sca-in-action/
1758,0,DSLs in Action,https://salttiger.com/dsls-in-action/
1759,0,Camel in Action,https://salttiger.com/camel-in-action/
1760,0,Hadoop in Action,https://salttiger.com/hadoop-in-action/
1761,0,"Learning SQL, 2nd Edition",https://salttiger.com/learning-sql-2nd-edition/
1762,0,Erlang and OTP in Action,https://salttiger.com/erlang-and-otp-in-action/
1763,0,Flex 4 in Action,https://salttiger.com/flex-4-in-action/
1764,0,The Cloud at Your Service,https://salttiger.com/the-cloud-at-your-service/
1765,0,"iText in Action, Second Edition",https://salttiger.com/itext-in-action-second-edition/
1766,0,Flex on Java,https://salttiger.com/flex-on-java/
1767,0,Azure in Action,https://salttiger.com/azure-in-action/
1768,0,Silverlight 4 in Action,https://salttiger.com/silverlight-4-in-action/
1769,0,Spring Dynamic Modules in Action,https://salttiger.com/spring-dynamic-modules-in-action/
1770,0,Agile ALM,https://salttiger.com/agile-alm/
1771,0,Generative Art,https://salttiger.com/generative-art/
1772,0,Location Aware Applications,https://salttiger.com/location-aware-applications/
1773,0,R in Action,https://salttiger.com/r-in-action/
1774,0,iOS 4 in Action,https://salttiger.com/ios-4-in-action/
1775,0,Dreamweaver CS6: The Missing Manual,https://salttiger.com/dreamweaver-cs6-the-missing-manual/
1776,0,Flash CS6: The Missing Manual,https://salttiger.com/flash-cs6-the-missing-manual/
1777,0,Adobe Edge Preview 5: The Missing Manual,https://salttiger.com/adobe-edge-preview-5-the-missing-manual/
1778,0,Photoshop CS6: The Missing Manual,https://salttiger.com/photoshop-cs6-the-missing-manual/
1779,0,"iPad: The Missing Manual, 4th Edition",https://salttiger.com/ipad-the-missing-manual-4th-edition/
1780,0,NOOK Tablet: The Missing Manual,https://salttiger.com/nook-tablet-the-missing-manual/
1781,0,"Switching to the Mac: The Missing Manual, Lion Edition",https://salttiger.com/switching-to-the-mac-the-missing-manual-lion-edition/
1782,0,Learning Rails 3,https://salttiger.com/learning-rails-3/
1783,0,Introducing Regular Expressions,https://salttiger.com/introducing-regular-expressions/
1784,0,The Data Journalism Handbook,https://salttiger.com/the-data-journalism-handbook/
1785,0,LED Lighting,https://salttiger.com/led-lighting/
1786,0,Drupal for Designers,https://salttiger.com/drupal-for-designers/
1787,0,HTML5: The Missing Manual,https://salttiger.com/html5-the-missing-manual/
1788,0,Kindle Fire: The Missing Manual,https://salttiger.com/kindle-fire-the-missing-manual/
1789,0,"Creating a Website: The Missing Manual, 3rd Edition",https://salttiger.com/creating-a-website-the-missing-manual-3rd-edition/
1790,0,Galaxy S II: The Missing Manual,https://salttiger.com/galaxy-s-ii-the-missing-manual/
1791,0,Team Geek,https://salttiger.com/team-geek/
1792,0,Windows PowerShell for Developers,https://salttiger.com/windows-powershell-for-developers/
1793,0,PostgreSQL: Up and Running,https://salttiger.com/postgresql-up-and-running/
1794,0,HLSL and Pixel Shaders for XAML Developers,https://salttiger.com/hlsl-and-pixel-shaders-for-xaml-developers/
1795,0,Google+: The Missing Manual,https://salttiger.com/google-the-missing-manual/
1796,0,"iPhone: The Missing Manual, 5th Edition",https://salttiger.com/iphone-the-missing-manual-5th-edition/
1797,0,QuickBooks 2012: The Missing Manual,https://salttiger.com/quickbooks-2012-the-missing-manual/
1798,0,"iPod: The Missing Manual, 10th Edition",https://salttiger.com/ipod-the-missing-manual-10th-edition/
1799,0,JavaScript: The Missing Manual,https://salttiger.com/javascript-the-missing-manual/
1800,0,"iPad 2: The Missing Manual, 3rd Edition",https://salttiger.com/ipad-2-the-missing-manual-3rd-edition/
1801,0,PHP & MySQL: The Missing Manual,https://salttiger.com/php-mysql-the-missing-manual/
1802,0,Mac OS X Lion: The Missing Manual,https://salttiger.com/mac-os-x-lion-the-missing-manual/
1803,0,"JavaScript & jQuery: The Missing Manual, 2nd Edition",https://salttiger.com/javascript-jquery-the-missing-manual-2nd-edition/
1804,0,Getting Started with D3,https://salttiger.com/getting-started-with-d3/
1805,0,Exploring Everyday Things with R and Ruby,https://salttiger.com/exploring-everyday-things-with-r-and-ruby/
1806,0,Mobile JavaScript Application Development,https://salttiger.com/mobile-javascript-application-development/
1807,0,Macintosh Terminal Pocket Guide,https://salttiger.com/macintosh-terminal-pocket-guide/
1808,0,Sakai OAE Deployment and Management,https://salttiger.com/sakai-oae-deployment-and-management/
1809,0,Just Spring Data Access,https://salttiger.com/just-spring-data-access/
1810,0,Getting Started with Couchbase Server,https://salttiger.com/getting-started-with-couchbase-server/
1811,0,Building Web Applications with Erlang,https://salttiger.com/building-web-applications-with-erlang/
1812,0,Learning Node (Early Release),https://salttiger.com/learning-node-early-release/
1813,0,Linux Pocket Guide,https://salttiger.com/linux-pocket-guide/
1814,0,Packet Guide to Routing and Switching,https://salttiger.com/packet-guide-to-routing-and-switching/
1815,0,Mac OS X Lion Pocket Guide,https://salttiger.com/mac-os-x-lion-pocket-guide/
1816,0,"Perl Pocket Reference, 5th Edition",https://salttiger.com/perl-pocket-reference-5th-edition/
1817,0,"CSS Pocket Reference, 4th Edition",https://salttiger.com/css-pocket-reference-4th-edition/
1818,0,"CSS Pocket Reference, 3rd Edition",https://salttiger.com/css-pocket-reference-3rd-edition/
1819,0,Ruby Pocket Reference,https://salttiger.com/ruby-pocket-reference/
1820,0,"MySQL Pocket Reference, 2nd Edition",https://salttiger.com/mysql-pocket-reference-2nd-edition/
1821,0,"SQL Pocket Guide, 3rd Edition",https://salttiger.com/sql-pocket-guide-3rd-edition/
1822,0,Being Geek,https://salttiger.com/being-geek/
1823,0,"Inside Cyber Warfare, 2nd Edition",https://salttiger.com/inside-cyber-warfare-2nd-edition/
1824,0,Inside Cyber Warfare,https://salttiger.com/inside-cyber-warfare/
1825,0,"XSLT, 2nd Edition",https://salttiger.com/xslt-2nd-edition/
1826,0,Making Things See,https://salttiger.com/making-things-see/
1827,0,Environmental Monitoring with Arduino,https://salttiger.com/environmental-monitoring-with-arduino/
1828,0,Safe C++,https://salttiger.com/safe-cpp/
1829,0,Learning iPhone Programming,https://salttiger.com/learning-iphone-programming/
1830,0,Make a Mind-Controlled Arduino Robot,https://salttiger.com/make-a-mind-controlled-arduino-robot/
1831,0,"Arduino Cookbook, 2nd Edition",https://salttiger.com/arduino-cookbook-2nd-edition/
1832,0,Make: Arduino Bots and Gadgets,https://salttiger.com/make-arduino-bots-and-gadgets/
1833,0,Getting Started with Arduino,https://salttiger.com/getting-started-with-arduino/
1834,0,Arduino Cookbook,https://salttiger.com/arduino-cookbook/
1835,0,Head First Android Development (Early Release),https://salttiger.com/head-first-android-development-early-release/
1836,0,Head First Mobile Web,https://salttiger.com/head-first-mobile-web/
1837,0,Head First HTML5 Programming,https://salttiger.com/head-first-html5-programming/
1838,0,Head First jQuery,https://salttiger.com/head-first-jquery/
1839,0,Head Rush Ajax,https://salttiger.com/head-rush-ajax/
1840,0,Head First WordPress,https://salttiger.com/head-first-wordpress/
1841,0,Head First SQL,https://salttiger.com/head-first-sql/
1842,0,Head First Statistics,https://salttiger.com/head-first-statistics/
1843,0,Head First Software Development,https://salttiger.com/head-first-software-development/
1844,0,"Learning Python, 4th Edition",https://salttiger.com/learning-python-4th-edition/
1845,0,"Head First Servlets and JSP, 2nd Edition",https://salttiger.com/head-first-servlets-and-jsp-2nd-edition/
1846,0,Head First Rails,https://salttiger.com/head-first-rails/
1847,0,Getting Started with Dwarf Fortress,https://salttiger.com/getting-started-with-dwarf-fortress/
1848,0,Orchard CMS: Up and Running,https://salttiger.com/orchard-cms-up-and-running/
1849,0,Resource-Oriented Computing with NetKernel,https://salttiger.com/resource-oriented-computing-with-netkernel/
1850,0,YUI 3 Cookbook,https://salttiger.com/yui-3-cookbook/
1851,0,Head First Programming,https://salttiger.com/head-first-programming/
1852,0,"The Art of Community, 2nd Edition",https://salttiger.com/the-art-of-community-2nd-edition/
1853,0,"Hadoop: The Definitive Guide, 3rd Edition",https://salttiger.com/hadoop-the-definitive-guide-3rd-edition/
1854,0,"Head First PMP, 2nd Edition",https://salttiger.com/head-first-pmp-2nd-edition/
1855,0,Head First Physics,https://salttiger.com/head-first-physics/
1856,0,Head First Object-Oriented Analysis and Design,https://salttiger.com/head-first-object-oriented-analysis-and-design/
1857,0,Cocoa and Objective-C: Up and Running,https://salttiger.com/cocoa-and-objective-c-up-and-running/
1858,0,"Mac OS X for Unix Geeks (Leopard), 4th Edition",https://salttiger.com/mac-os-x-for-unix-geeks-leopard-4th-edition/
1859,0,Make: Technology on Your Time Volume 30,https://salttiger.com/make-technology-on-your-time-volume-30/
1860,0,Learn to Solder,https://salttiger.com/learn-to-solder/
1861,0,Getting Started with .NET Gadgeteer,https://salttiger.com/getting-started-with-net-gadgeteer/
1862,0,Fitness for Geeks,https://salttiger.com/fitness-for-geeks/
1863,0,Practical Computer Vision with SimpleCV (Early Release),https://salttiger.com/practical-computer-vision-with-simplecv-early-release/
1864,0,Head First Networking,https://salttiger.com/head-first-networking/
1865,0,Head First JavaScript,https://salttiger.com/head-first-javascript/
1866,0,YouTube: An Insider’s Guide to Climbing the Charts,https://salttiger.com/youtube-an-insiders-guide-to-climbing-the-charts/
1867,0,Mobile Development with C#,https://salttiger.com/mobile-development-with-csharp/
1868,0,"Mobile Design Pattern Gallery, Color Edition",https://salttiger.com/mobile-design-pattern-gallery-color-edition/
1869,0,Developing Web Applications with Haskell and Yesod,https://salttiger.com/developing-web-applications-with-haskell-and-yesod/
1870,0,Database Design and Relational Theory,https://salttiger.com/database-design-and-relational-theory/
1871,0,"Head First Java, 2nd Edition",https://salttiger.com/head-first-java-2nd-edition/
1872,0,Node: Up and Running,https://salttiger.com/node-up-and-running/
1873,0,HLSL and Pixel Shaders for XAML Developers (Early Release),https://salttiger.com/hlsl-and-pixel-shaders-for-xaml-developers-early-release/
1874,0,Getting Started with Metro Apps (Early Release),https://salttiger.com/getting-started-with-metro-apps-early-release/
1875,0,Developing Backbone.js Applications (Early Release),https://salttiger.com/developing-backbone-js-applications-early-release-early-release/
1876,0,Head First iPhone Development,https://salttiger.com/head-first-iphone-development/
1877,0,"Head First iPhone and iPad Development, 2nd Edition",https://salttiger.com/head-first-iphone-and-ipad-development-2nd-edition/
1878,0,Head First HTML with CSS & XHTML,https://salttiger.com/head-first-html-with-css-xhtml/
1879,0,Head First Excel,https://salttiger.com/head-first-excel/
1880,0,Head First EJB,https://salttiger.com/head-first-ejb/
1881,0,"Head First C#, 2nd Edition",https://salttiger.com/head-first-csharp-2nd-edition/
1882,0,Head First Algebra,https://salttiger.com/head-first-algebra/
1883,0,Head First Ajax,https://salttiger.com/head-first-ajax/
1884,0,Head First 2D Geometry,https://salttiger.com/head-first-2d-geometry/
1885,0,Learning Oracle PL/SQL,https://salttiger.com/learning-oracle-plsql/
1886,0,Oracle SQL*Loader: The Definitive Guide,https://salttiger.com/oracle-sqlloader-the-definitive-guide/
1887,0,Oracle PL/SQL Programming: A Developer’s Workbook,https://salttiger.com/oracle-plsql-programming-a-developers-workbook/
1888,0,Perl for Oracle DBAs,https://salttiger.com/perl-for-oracle-dbas/
1889,0,"Oracle PL/SQL Language Pocket Reference, 4th Edition",https://salttiger.com/oracle-plsql-language-pocket-reference-4th-edition/
1890,0,"Oracle SQL*Plus Pocket Reference, 3rd Edition",https://salttiger.com/oracle-sqlplus-pocket-reference-3rd-edition/
1891,0,"Toad Pocket Reference for Oracle, 2nd Edition",https://salttiger.com/toad-pocket-reference-for-oracle-2nd-edition/
1892,0,Programming the Mobile Web,https://salttiger.com/programming-the-mobile-web/
1893,0,Oracle DBA Pocket Guide,https://salttiger.com/oracle-dba-pocket-guide/
1894,0,Scaling MongoDB,https://salttiger.com/scaling-mongodb/
1895,0,"Programming F# 3.0 (2nd, Early Release)",https://salttiger.com/programming-fsharp-3-0-2nd-early-release/
1896,0,C# 5.0 Pocket Reference (Early Release),https://salttiger.com/csharp-5-0-pocket-reference-early-release/
1897,0,Android Cookbook,https://salttiger.com/android-cookbook/
1898,0,"Using Drupal, 2nd Edition",https://salttiger.com/using-drupal-2nd-edition/
1899,0,"PayPal APIs: Up and Running, 2nd Edition",https://salttiger.com/paypal-apis-up-and-running-2nd-edition/
1900,0,25 Recipes for Getting Started with R,https://salttiger.com/25-recipes-for-getting-started-with-r/
1901,0,21 Recipes for Mining Twitter,https://salttiger.com/21-recipes-for-mining-twitter/
1902,0,Windows PowerShell for Developers (Early Release),https://salttiger.com/windows-powershell-for-developers-early-release/
1903,0,802.11n: A Survival Guide,https://salttiger.com/802-11n-a-survival-guide/
1904,0,SharePoint Apps with LightSwitch,https://salttiger.com/sharepoint-apps-with-lightswitch/
1905,0,Just Spring Integration,https://salttiger.com/just-spring-integration/
1906,0,Learning Android,https://salttiger.com/learning-android/
1907,0,"Learning iOS Programming, 2nd Edition",https://salttiger.com/learning-ios-programming-2nd-edition/
1908,0,Code Simplicity,https://salttiger.com/code-simplicity/
1909,0,Using Mac OS X Lion Server,https://salttiger.com/using-mac-os-x-lion-server/
1910,0,Learning CFEngine 3,https://salttiger.com/learning-cfengine-3/
1911,0,20 Recipes for Programming PhoneGap,https://salttiger.com/20-recipes-for-programming-phonegap/
1912,0,Programming C# 5.0 (Early Release),https://salttiger.com/programming-c-5-0-early-release/
1913,0,HTML5 Architecture (Early Release),https://salttiger.com/html5-architecture-early-release/
1914,0,Natural Language Annotation for Machine Learning (Early Release),https://salttiger.com/natural-language-annotation-for-machine-learning-early-release/
1915,0,jQuery UI,https://salttiger.com/jquery-ui/
1916,0,Enabling Programmable Self with HealthVault,https://salttiger.com/enabling-programmable-self-with-healthvault/
1917,0,"Programming iOS 5, 2nd Edition",https://salttiger.com/programming-ios-5-2nd-edition/
1918,0,Drupal Development Tricks for Designers,https://salttiger.com/drupal-development-tricks-for-designers/
1919,0,"Linux Pocket Guide, 2nd Edition",https://salttiger.com/linux-pocket-guide-2nd-edition/
1920,0,"Programming Android, 2nd, Early Release",https://salttiger.com/programming-android-2nd-early-release/
1921,0,Building Mobile Applications with Java,https://salttiger.com/building-mobile-applications-with-java/
1922,0,"The Art of SEO, 2nd Edition",https://salttiger.com/the-art-of-seo-2nd-edition/
1923,0,Mobile Design Pattern Gallery,https://salttiger.com/mobile-design-pattern-gallery/
1924,0,Algorithms in a Nutshell,https://salttiger.com/algorithms-in-a-nutshell/
1925,0,Think Complexity,https://salttiger.com/think-complexity/
1926,0,Programming Entity Framework: DbContext,https://salttiger.com/programming-entity-framework-dbcontext/
1927,0,"Programming Perl, 4th Edition",https://salttiger.com/programming-perl-4th-edition/
1928,0,SharePoint 2010 at Work,https://salttiger.com/sharepoint-2010-at-work/
1929,0,"Running Lean, 2nd Edition",https://salttiger.com/running-lean-2nd-edition/
1930,0,Making Musical Apps,https://salttiger.com/making-musical-apps/
1931,0,Making Android Accessories with IOIO,https://salttiger.com/making-android-accessories-with-ioio/
1932,0,Getting Started with OAuth 2.0,https://salttiger.com/getting-started-with-oauth-2-0/
1933,0,Getting Started with Netduino,https://salttiger.com/getting-started-with-netduino/
1934,0,Getting Started with Fluidinfo,https://salttiger.com/getting-started-with-fluidinfo/
1935,0,Data for the Public Good,https://salttiger.com/data-for-the-public-good/
1936,0,#tweetsmart,https://salttiger.com/tweetsmart/
1937,0,Publishing with iBooks Author,https://salttiger.com/publishing-with-ibooks-author/
1938,0,MySQL Troubleshooting,https://salttiger.com/mysql-troubleshooting/
1939,0,jQuery Mobile: Up and Running,https://salttiger.com/jquery-mobile-up-and-running/
1940,0,"C# 4.0 in a Nutshell, 4th Edition",https://salttiger.com/c-4-0-in-a-nutshell-4th-edition/
1941,0,"THE CSS3 ANTHOLOGY, 4th Edition",https://salttiger.com/the-css3-anthology-4th-edition/
1942,0,"JQUERY: NOVICE TO NINJA, 2nd Edition",https://salttiger.com/jquery-novice-to-ninja-2nd-edition/
1943,0,Best of TOC 2012,https://salttiger.com/best-of-toc-2012/
