,title,author,source,vote
1385,iOS汇编教程：理解ARM,桃红宿雨,https://www.jianshu.com/p/544464a5e630,182
1386,关系数据库SQL之基本数据查询:子查询、分组查询、模糊查询,seay,https://www.jianshu.com/p/eeb6a898d4ec,182
1387,前端性能优化 -- 从 10 多秒到 1.05 秒,子木_lsy,https://www.jianshu.com/p/80dbf0dd3bf2,182
1388,Android开发各类常见错误解决方案（不断更新中）,jxnk25,https://www.jianshu.com/p/c5db81cbc438,182
1389,10个相见恨晚的 Java 在线练手项目,实验楼,https://www.jianshu.com/p/d6def97f0cba,182
1390,欢迎来到Github世界,YoKey,https://www.jianshu.com/p/1e456b63e1ab,182
1391,安利一波androidView视觉开源控件 每个都值得学习哦【简单说】,香脆的大鸡排,https://www.jianshu.com/p/30909296ac01,182
1392,教你如何搭建一个超完美的服务端渲染开发环境,ChikaraChan,https://www.jianshu.com/p/0ecd727107bb,182
1393,[译] 12步轻松搞定python装饰器,TypingQuietly,https://www.jianshu.com/p/d68c6da1587a,182
1394,如果你用Github，可以这样提高效率,JC_Huang,https://www.jianshu.com/p/f0f65f15d295,182
1395,面试：讲讲 Android  的事件分发机制,nanchen2251,https://www.jianshu.com/p/d3758eef1f72,182
1396,BeeHive —— 一个优雅但还在完善中的解耦框架,一缕殇流化隐半边冰霜,https://www.jianshu.com/p/24f6299ebe82,182
1397,微信小程序教程入门篇 （3）：高仿一个漂亮的手机界面-极其详细-partA,安肖雄,https://www.jianshu.com/p/e8e3fc03338b,181
1398,无聊的时候可以看看这些网站......,满小北,https://www.jianshu.com/p/45e378394fe5,181
1399,iOS-TabBar中间凸起点击完全有反应,小小小阿博er,https://www.jianshu.com/p/46f61bc7a938,181
1400,微信小程序：一套开源微信小程序ui,ThinkinLiu_IT老五,https://www.jianshu.com/p/61a35da0c8f6,181
1401,iOS开发之Xcode常用调试技巧总结,wu大维,https://www.jianshu.com/p/d8bc3d74dc3e,181
1402,使用Xcode进行iOS设备无线调试,WillkYang,https://www.jianshu.com/p/e9c1525cc540,181
1403,iOS后台唤醒实战：微信收款到账语音提醒技术总结,JackJiang2011,https://www.jianshu.com/p/68eed9442d2c,181
1404,一个程序员对另一个准程序员的忠告,狂妄的蚂蚁,https://www.jianshu.com/p/8a643815c11f,181
1405,SSM(三)Shiro使用详解,crossoverJie,https://www.jianshu.com/p/6786ddf54582,181
1406,Android ConstraintLayout详解,llitfk_DockOne,https://www.jianshu.com/p/a8b49ff64cd3,181
1407,另外两种android沉浸式状态栏实现思路,dongjunkun,https://www.jianshu.com/p/b100b64544f3,181
1408,一步一步实现直播和弹幕,zhuguohui,https://www.jianshu.com/p/5b00cf06c8fa,181
1409,推荐一些学习软件编程的网站,达达前端,https://www.jianshu.com/p/1c854ec7e86a,181
1410,谈谈ConcurrentHashMap1.7和1.8的不同实现,占小狼,https://www.jianshu.com/p/e694f1e868ec,181
1411,[iOS]App上架流程[利用Archive进行上传],M_Lee,https://www.jianshu.com/p/391f6102b4fb,181
1412,iOS App 上架流程图文教程和证书制作,景彧_lo,https://www.jianshu.com/p/2b90558e3049,180
1413,[译]1000赞的程序员高薪职业建议,没故事的卓同学,https://www.jianshu.com/p/167214b9d1bf,180
1414,小笨狼与LLDB的故事,小笨狼,https://www.jianshu.com/p/e89af3e9a8d7,180
1415,Gradle学习总结——根本上看透Android Studio构建,微凉一季,https://www.jianshu.com/p/60e556a968de,180
1416,Android：我为何要封装DialogFragment？,牛晓伟,https://www.jianshu.com/p/af6499abd5c2,180
1417,7 个让人惊叹的 HTML5 鼠标动画,html5tricks,https://www.jianshu.com/p/24ba727e9f35,180
1418,60小时Python爬虫学习：从100行数据到10W+数据,向右奔跑,https://www.jianshu.com/p/62b052354d1c,179
1419,别让伪勤奋耽误了你的前程,洪生鹏,https://www.jianshu.com/p/02e0890b40ed,179
1420,Python12306订票,东东隆东抢,https://www.jianshu.com/p/5954d7c52d22,179
1421,iOS/OS X内存管理(一)：基本概念与原理,Sam_Lau,https://www.jianshu.com/p/1928b54e1253,179
1422,360云盘轰然倒下，下一个会是谁？,姚小白少校,https://www.jianshu.com/p/1bab8e1d166a,179
1423,Github 2019 年最值得关注的数据科学项目 Virgilio(维吉尔)  中文版,iOSDevLog,https://www.jianshu.com/p/59ec44c79b0d,179
1424,这个在Github获3万星星2万Fork的项目，你确定不要了解一下么？,实验楼,https://www.jianshu.com/p/f481387c6178,179
1425,iOS 网络框架－AFNetworking 3.1.0 源码解读,要上班的斌哥,https://www.jianshu.com/p/c36159094e24,179
1426,聊聊 iOS 中的网络加密,我是滕先生,https://www.jianshu.com/p/75d96b72bfb1,179
1427,CSS3实现18种Loading效果,JR93,https://www.jianshu.com/p/6ac3e3e12d61,179
1428,Android自定义View 漂亮的Checkbox,李涛丶,https://www.jianshu.com/p/85dc6bf9ffac,179
1429,Android启动页优化，去黑屏实现秒启动,XiaLong,https://www.jianshu.com/p/662274d5d637,179
1430,iOS/OS X内存管理(一)：基本概念与原理,Sam_Lau,https://www.jianshu.com/p/1928b54e1253,179
1431,BT下载与用python轻松自建种子搜索引擎,treelake,https://www.jianshu.com/p/f1659aba5aed,179
1432,iOS UIBezierPath贝塞尔曲线常用方法,劉光軍_Shine,https://www.jianshu.com/p/c883fbf52681,179
1433,MagicIndicator系列之一  ——  使用MagicIndicator打造千变万化的ViewPager指示器,隆中后生仔,https://www.jianshu.com/p/2865812fed41,179
1434,8个爽滑如丝的Windows小软件，不好用你拿王思葱砸死我,实验楼,https://www.jianshu.com/p/13873151fc0a,178
1435,8个爽滑如丝的Windows小软件，不好用你拿王思葱砸死我,实验楼,https://www.jianshu.com/p/13873151fc0a,178
1436,从零开始设计数据大屏—基于Vue,merjiezo,https://www.jianshu.com/p/cbbf9fc80edc,178
1437,新手学习编程的最佳方式是什么？,Qingniu,https://www.jianshu.com/p/e8aac6b6d062,178
1438,前端，Java，产品经理，微信小程序，Python等200g资源合集大放送,祈澈菇凉,https://www.jianshu.com/p/e8197d4d9880,178
1439,iOS 善意破解简书APP(非越狱篇)实现一键点赞,叫我余温好了,https://www.jianshu.com/p/ab8d6db22e0f,178
1440,SQLite数据库,MiracleGl,https://www.jianshu.com/p/92875cb4d8ca,178
1441,Java － 软件界的擎天柱,尤汐_Jennica,https://www.jianshu.com/p/b8f5f083cdd3,178
1442,Android 实现自己的RecyclerView加载更多,SheHuan,https://www.jianshu.com/p/66c065874848,178
1443,一篇技术好文之Android数据库 GreenDao的使用完全解析,aserbao,https://www.jianshu.com/p/53083f782ea2,178
1444,iOS底层原理总结 - Category的本质,xx_cc,https://www.jianshu.com/p/fa66c8be42a2,178
1445,关于Spring Boot的博客集合,javaadu,https://www.jianshu.com/p/7e2e5e7b32ab,178
1446,如何精确度量 iOS App 的启动时间,Joy___,https://www.jianshu.com/p/c14987eee107,178
1447,Android ：SQLlite数据库 使用手册,Carson_Ho,https://www.jianshu.com/p/8e3f294e2828,178
1448,你不知道的Retrofit缓存库RxCache,JessYan,https://www.jianshu.com/p/b58ef6b0624b,177
1449,毕业一年左右的前端妹子面经总结,一个敲代码的前端妹子,https://www.jianshu.com/p/5fd08b1f8946,177
1450,Android面试一天一题（Day 33：Android开发的套路MVP & MVVM）,goeasyway,https://www.jianshu.com/p/b7fb7f502ea5,177
1451,Python爬虫(六)--Scrapy框架学习,Andrew_liu,https://www.jianshu.com/p/078ad2067419,177
1452,Vue开源项目库汇总,OpenDigg,https://www.jianshu.com/p/7f195e58daa5,177
1453,提升iOS开发效率的一些keys（持续更新),SuperMario_Nil,https://www.jianshu.com/p/46621caaf8ba,177
1454,毕业一年左右的前端妹子面经总结,一个敲代码的前端妹子,https://www.jianshu.com/p/5fd08b1f8946,177
1455,Objective-C copy，看我就够了,天口三水羊,https://www.jianshu.com/p/ebbac2fec4c6,177
1456,学霸都在偷偷用的6款学习软件，坚持2个月省出上万块学费！,人任认,https://www.jianshu.com/p/1ec2b4d4251a,177
1457,一文详尽 Android 通信：四大组件之间 & 进程间 & 线程间 & 多个App间,OCNYang,https://www.jianshu.com/p/442a9e32ab52,177
1458,教你快速拿到iOS应用中所有图片资源,Monkey_ALin,https://www.jianshu.com/p/78dea31f2109,177
1459,微信小程序之生成图片分享,一斤代码,https://www.jianshu.com/p/ceb42fe76e77,177
1460,深入浅出synchronized,占小狼,https://www.jianshu.com/p/19f861ab749e,177
1461,如何用 Python 和 BERT 做中文文本二元分类？,王树义,https://www.jianshu.com/p/9b88d0cd9e8d,177
1462,函数防抖和节流,淘淘笙悦,https://www.jianshu.com/p/c8b86b09daf0,177
1463,Java Spring boot + Mongodb + Vue +阿里云OSS 实现的电子相册,竹杖芒鞋轻胜码,https://www.jianshu.com/p/6a9f0564f550,177
1464,GitBook 使用教程,Blankj,https://www.jianshu.com/p/421cc442f06c,177
1465,消息系统设计与实现「下篇」,JC_Huang,https://www.jianshu.com/p/6bf8166b291c,177
1466,基于MVVM，用于快速搭建设置页，个人信息页的框架,J_Knight_,https://www.jianshu.com/p/1f89513f3fb1,176
1467,Android APP Banner ，用这一个就够了,依然范特稀西,https://www.jianshu.com/p/4e090f34c3ec,176
1468,手把手教你在Android Studio 3.0上分析内存泄漏,容华谢后,https://www.jianshu.com/p/bdfd2a6b2681,176
1469,微信小程序开发:Flex布局,姜家志,https://www.jianshu.com/p/f82262002f8a,176
1470,GitHub从零单排第一期,梁杰_numbbbbb,https://www.jianshu.com/p/0b0066164e10,176
1471,Android 支付宝以及微信支付快速接入流程,laer_L,https://www.jianshu.com/p/25b92e721172,176
1472,富文本常用封装(NSAttributedString浅析),王隆帅,https://www.jianshu.com/p/960e25d72750,176
1473,二维码表白？iOS开发之原生二维码生成与扫描,SJPOP,https://www.jianshu.com/p/ff4cd4cbfde0,176
1474,iOS 跑马灯之 TXScrollLabelView,tingxins,https://www.jianshu.com/p/8f1f1b1ee814,176
1475,Vue.js最佳实践（五招让你成为Vue.js大师）,Zachary_Wang,https://www.jianshu.com/p/a6af6ec1b945,176
1476,"一行命令, 静态json变身api",zhaoolee,https://www.jianshu.com/p/cd6a2cfe6cb5,176
1477,Unity ShaderLab学习总结,DonaldW,https://www.jianshu.com/p/7b9498e58659,176
1478,搭建gitlab仓库,Real_man,https://www.jianshu.com/p/ade38a53b1ac,176
1479,如何写一手漂亮的 Vue,晚晴幽草,https://www.jianshu.com/p/f239cfb3d5cc,176
1480,一文掌握关于Java数据结构所有知识点（欢迎一起完善）,阿里云云栖号,https://www.jianshu.com/p/f1e68ecb3f3b,176
1481,手把手教你在Android Studio 3.0上分析内存泄漏,容华谢后,https://www.jianshu.com/p/bdfd2a6b2681,176
1482,Android APP Banner ，用这一个就够了,依然范特稀西,https://www.jianshu.com/p/4e090f34c3ec,176
1483,微信小程序开发:Flex布局,姜家志,https://www.jianshu.com/p/f82262002f8a,176
1484,C语言从零开始（四）-基本数据类型&赋值,天花板,https://www.jianshu.com/p/3ad26b78556c,176
1485,SSL/TLS 握手过程详解,hi_xgb,https://www.jianshu.com/p/7158568e4867,176
1486,我的半年技术博客之路,CodeSheep,https://www.jianshu.com/p/28ba53821450,176
1487,6.1后苹果要求APP兼容IPv6，本地如何搭建IPv6环境测试你的APP？,黃小梦,https://www.jianshu.com/p/632d995749e1,176
1488,小米运维—互联网企业级监控系统实践,laiwei,https://www.jianshu.com/p/b2f77285266c,176
1489,如何感性地理解EM算法？,milter,https://www.jianshu.com/p/1121509ac1dc,176
1490,让你彻底理解Synchronized,你听___,https://www.jianshu.com/p/d53bf830fa09,176
1491,前端开发面试题总结之——JAVASCRIPT（三）,sandisen,https://www.jianshu.com/p/988840419605,175
1492,问答 | 学习编程语言最好的方法是什么,安晓辉0,https://www.jianshu.com/p/12cdb14845b3,175
1493,7行Python代码玩转微信自动聊天,人生苦短丨我爱python,https://www.jianshu.com/p/68fd014d3765,175
1494,不要相信程序员在加班时间写的代码,匿蟒,https://www.jianshu.com/p/d531ddbbd7f3,175
1495,idea整合spring boot+spring mvc+mybatis框架,你想要怎样的未来,https://www.jianshu.com/p/4dbd6f92d7ac,175
1496,PPT冷知识:xml主题颜色预设一键成配色达人,阿随向前冲,https://www.jianshu.com/p/52ceaeee2bd5,175
1497,"android快速开发框架--附带MVP模式Demo,网络请求及缓存,快速实现 页面 加载中 加载失败 无数据等状态以及下拉刷新和自动加载",lance_小超,https://www.jianshu.com/p/ade24dd8cba6,175
1498,Spring Boot干货系列：（十二）Spring Boot使用单元测试,嘟爷MD,https://www.jianshu.com/p/e6ee0c2e6a56,175
1499,为什么程序员要会linux,it书童,https://www.jianshu.com/p/5020fbd76d0c,174
1500,Go 初学者成长之路,一缕殇流化隐半边冰霜,https://www.jianshu.com/p/5ee783bbdcac,174
1501,iOS之轻松上手block（上）,codingZero,https://www.jianshu.com/p/0f0272df8285,174
1502,从一份配置清单详解Nginx服务器配置,CodeSheep,https://www.jianshu.com/p/39bdc25adaf0,174
1503,通过源码分析，修改AlertDialog按钮的颜色,于连林520wcf,https://www.jianshu.com/p/fb671e11e455,174
1504,Go 初学者成长之路,一缕殇流化隐半边冰霜,https://www.jianshu.com/p/5ee783bbdcac,174
1505,通过源码分析，修改AlertDialog按钮的颜色,于连林520wcf,https://www.jianshu.com/p/fb671e11e455,174
1506,iOS之轻松上手block（上）,codingZero,https://www.jianshu.com/p/0f0272df8285,174
1507,从一份配置清单详解Nginx服务器配置,CodeSheep,https://www.jianshu.com/p/39bdc25adaf0,174
1508,面试总结-Java高级篇,Java高级架构,https://www.jianshu.com/p/8efa3da5ab38,174
1509,20个Python项目，正在求职的你了解一下【爬虫篇】,实验楼,https://www.jianshu.com/p/381b5edf0e87,174
1510,iOS中UIWebView与WKWebView、JavaScript与OC交互、Cookie管理看我就够（下）,Dark_Angel,https://www.jianshu.com/p/52668d5b2e68,174
1511,GitHub使用流程,QianqianLis,https://www.jianshu.com/p/4edad688794a,174
1512,【转】最详细的Log4J使用教程,javaadu,https://www.jianshu.com/p/c6c543e4975e,174
1513,iOS 如何优化项目,ManoBoo,https://www.jianshu.com/p/71f90b4bf6d9,174
1514,Golang初学者的资源整理,非典型程序员00,https://www.jianshu.com/p/4c55f36c67bc,174
1515,Android ToolBar 使用完全解析,丶蓝天白云梦,https://www.jianshu.com/p/ae0013a4f71a,174
1516,iOS事件处理，看我就够了~,刘小壮,https://www.jianshu.com/p/b0884faae603,174
1517,Activity、View、Window的理解一篇文章就够了,细卷子,https://www.jianshu.com/p/5297e307a688,173
1518,一大波免费电子书！,梁杰_numbbbbb,https://www.jianshu.com/p/2761aad1069e,173
1519,Emacs入门系列：3分钟学会Emacs基本操作,麦满屯,https://www.jianshu.com/p/90d2189750e7,173
1520,前端基础进阶（十三）：详细图解jQuery对象，以及如何扩展jQuery插件,这波能反杀,https://www.jianshu.com/p/3f97570d22b4,173
1521,秒杀系统架构分析与实战,猿码架构,https://www.jianshu.com/p/df4fbecb1a4b,173
1522,前端基础进阶（十二）：面向对象实战之封装拖拽对象,这波能反杀,https://www.jianshu.com/p/b3dee0e84454,172
1523,IOS的专利？Android也能流畅实现毛玻璃效果效果,CoorChice,https://www.jianshu.com/p/f2352c95d391,172
1524,为什么我们不面试刚从IT培训机构毕业的学员,知行铭记,https://www.jianshu.com/p/e02e9a231f5b,172
1525,自从有了它，我打算把电脑桌面上的所有图标都给删了,盒子匠,https://www.jianshu.com/p/71eeb828c87c,172
1526,你的方向值多少钱？从拉勾网数据看目前【IT市场行情】,voidsky_很有趣儿,https://www.jianshu.com/p/8d9e428b3d5b,172
1527,Vue.js + Node.js打造个人博客(新手向),cool_cl,https://www.jianshu.com/p/0417f242c14f,172
1528,为什么我们不面试刚从IT培训机构毕业的学员,知行铭记,https://www.jianshu.com/p/e02e9a231f5b,172
1529,IOS的专利？Android也能流畅实现毛玻璃效果效果,CoorChice,https://www.jianshu.com/p/f2352c95d391,172
1530,2019校招Android面试题解1.0（中篇）,厘米姑娘,https://www.jianshu.com/p/2dd855aa1938,172
1531,2019校招Android面试题解1.0（中篇）,厘米姑娘,https://www.jianshu.com/p/2dd855aa1938,172
1532,在iOS项目中，如何完美的修改项目名称,伯牙呀,https://www.jianshu.com/p/2887d6fb5769,172
1533,彻底解析Android缓存机制——LruCache,Ruheng,https://www.jianshu.com/p/b49a111147ee,172
1534,要学好编程，快去练习,天花板,https://www.jianshu.com/p/36ba12e3cffe,171
1535,国庆不去哪儿:用python爬虫爬取热门景点并生成热力图,大吉大利小米酱,https://www.jianshu.com/p/b7627e67b6b9,171
1536,热度TopN排名算法的设计,数据虫巢,https://www.jianshu.com/p/44bee121463a,171
1537,正确使用AFNetworking的SSL保证网络安全,圣迪,https://www.jianshu.com/p/4102b817ff2f,171
1538,前端要凉？微软开源Sketch2Code，草图秒变代码,__simple,https://www.jianshu.com/p/79f81b6bb4a3,171
1539,python最强的代理池，突破IP的封锁爬取海量数据（送项目源码）,人生苦短丨我爱python,https://www.jianshu.com/p/bf09759a31ed,171
1540,要学好编程，快去练习,天花板,https://www.jianshu.com/p/36ba12e3cffe,171
1541,iOS 教你如何修改微信运动步数,叫我余温好了,https://www.jianshu.com/p/b8b7fd5447c2,171
1542,RecyclerView源码分析(一)--整体设计,柴泽建_Jack,https://www.jianshu.com/p/9ddfdffee5d3,171
1543,iOS三种录制视频方式详细对比,夜千寻墨,https://www.jianshu.com/p/fe00883ad3d2,171
1544,IntelliJ IDEA 2018激活码 永久破解,Python来了,https://www.jianshu.com/p/7d60ea5e51e9,171
1545,面试题：给我说一下你项目中的单点登录是如何实现的？,若丨寒,https://www.jianshu.com/p/8551c460e495,171
1546,重新理解响应式编程 ,拉丁吴,https://www.jianshu.com/p/c95e29854cb1,171
1547,等公司加薪还是跳槽涨薪？,安晓辉0,https://www.jianshu.com/p/c3633f7d5e0a,170
1548,知其所以然之永不遗忘的算法,selfboot,https://www.jianshu.com/p/4a85875bf9cb,170
1549,我得拼命，才配的上程序员三个字,zhangjingbibibi,https://www.jianshu.com/p/b8a2475ad9b7,170
1550,「2017一月」Top 5 Android libraries （译）,CrazyPumPkin,https://www.jianshu.com/p/1d4a9c5e13b1,170
1551,KVO原理分析及使用进阶,刘小壮,https://www.jianshu.com/p/badf5cac0130,170
1552,Swift 项目中可能用到的第三方框架,smalldu,https://www.jianshu.com/p/83c069022e45,170
1553,可能是最好的函数式编程入门,八汰,https://www.jianshu.com/p/390147c78967,170
1554,分分钟让你在 微信运动 霸占榜首,dimsky,https://www.jianshu.com/p/bfd4abd78f21,170
1555,等公司加薪还是跳槽涨薪？,安晓辉0,https://www.jianshu.com/p/c3633f7d5e0a,170
1556,我得拼命，才配的上程序员三个字,zhangjingbibibi,https://www.jianshu.com/p/b8a2475ad9b7,170
1557,「2017一月」Top 5 Android libraries （译）,CrazyPumPkin,https://www.jianshu.com/p/1d4a9c5e13b1,170
1558,一起来谈谈，面试中的那些“陷阱问题”,MR_LIXP,https://www.jianshu.com/p/bff491a19304,170
1559,移动端跨平台开发的深度解析,恋猫月亮,https://www.jianshu.com/p/7e0bd4708ba7,170
1560,打造高性能 iOS 图片浏览器 (支持视频),波儿菜,https://www.jianshu.com/p/bffdb9f0036c,170
1561,iOS程序中的内存分配 栈区堆区全局区,Liwjing,https://www.jianshu.com/p/f3c1b920e8eb,170
1562,35岁HR告诉你，如何正确的写简历（附12款精美模板）,老韩大叔,https://www.jianshu.com/p/a1471120ec1d,169
1563,我是如何做到五年内薪资翻十倍,洪生鹏,https://www.jianshu.com/p/e7df1ba911a8,169
1564,Spring AOP就是这么简单啦,Java3y,https://www.jianshu.com/p/21a5d7579c0e,169
1565,Android Butter Knife 框架——最好用的View注入,545a3c856c5f,https://www.jianshu.com/p/9ad21e548b69,169
1566,黑客技术之知道对方IP入侵别人的电脑,Cracker_T,https://www.jianshu.com/p/edb3c1b8e63b,169
1567,Android组件化之通信（多模块，多进程）,wutongke,https://www.jianshu.com/p/1fc5f8a2d703,169
1568,iOS底层-KVC使用实践以及实现原理,Developer_Yancy,https://www.jianshu.com/p/fbd1e7c93fd0,169
1569,iOS推送之本地推送（iOS Notification Of Local Notification）,TIME_for,https://www.jianshu.com/p/77ee3b98c132,169
1570,Android App优化之性能分析工具,anly_jun,https://www.jianshu.com/p/da2a4bfcba68,169
1571,Django 学习小组：博客开发实战第一周教程 —— 编写博客的 Model 与首页面,追梦人物,https://www.jianshu.com/p/3bf9fb2a7e31,169
1572,iOS超全开源框架、项目和学习资料汇总（1）UI篇,DevYao,https://www.jianshu.com/p/01b98f69bd66,169
1573,iOS-正则表达式的简单使用,xx_cc,https://www.jianshu.com/p/4b2bad4ad3e8,169
1574,Django 学习小组：博客开发实战第一周教程 —— 编写博客的 Model 与首页面,追梦人物,https://www.jianshu.com/p/3bf9fb2a7e31,169
1575,iOS资讯详情页实现—WebView和TableView混合使用,Mr_贱贱源源,https://www.jianshu.com/p/3721d736cf68,169
1576,一名大二学生寒假找IT工作心得,逆光飞翔lgh,https://www.jianshu.com/p/b9a38f3fd538,168
1577,6个不能错过的学习产品经理知识的网站,摆渡人memory,https://www.jianshu.com/p/b1e15d0327c1,168
1578,给 RecyclerView 加上折叠的效果,NanBox,https://www.jianshu.com/p/7ddb265f6250,168
1579,闲聊文字logo做成动画，都有哪些风格和方式,阿随向前冲,https://www.jianshu.com/p/652a46c20ee4,168
1580,求职路上，结伴而行——我的面试总结,Alphy,https://www.jianshu.com/p/a5bfdc738983,168
1581,2015携程JAVA工程师笔试题(基础却又没多少人做对的面向对象面试题),8ec863a03f4f,https://www.jianshu.com/p/39f91f3fba32,168
1582,Android 基于RecyclerView的Item侧滑删除,SheHuan,https://www.jianshu.com/p/9bfed6e127cc,168
1583,Java Web技术经验总结（一）,javaadu,https://www.jianshu.com/p/86e915d616c4,168
1584,使用RESTful风格开发Java Web,我没有三颗心脏,https://www.jianshu.com/p/91600da4df95,168
1585,好的架构不是设计出来的，而是演进出来的,架构师小秘圈,https://www.jianshu.com/p/473b89bbd67a,167
1586,iOS开发 -- Runtime 的几个小例子,啊左,https://www.jianshu.com/p/ed65518ec8db,167
1587,32个实用网站和App推荐，能让你的生活质量和效率飙升！,小丸子的杂物集,https://www.jianshu.com/p/46a1e7bada8f,167
1588,你的电脑里，藏着你到过的地方，连过的wifi和忘记的密码。,广陵周惊蛰,https://www.jianshu.com/p/2cec5023bda7,167
1589,关于iOS多线程，我说，你听，没准你就懂了！,MrHippo,https://www.jianshu.com/p/51fd1362249e,167
1590,Handler 和他的小伙伴们（上）,geniusmart,https://www.jianshu.com/p/e04698eaba88,167
1591,前端开发面试题之 HTML,晓松,https://www.jianshu.com/p/65fa501e4683,167
1592,2016 年我最喜欢的前端工具,IT程序狮,https://www.jianshu.com/p/778c7db3ea3d,167
1593,想要学习速度快人十倍，可以试试融会贯通,文远时间,https://www.jianshu.com/p/afed739bf8f5,167
1594,iOS内功篇：内存管理,明仔Su,https://www.jianshu.com/p/8b1ed04b3ba9,167
1595,iOS那些简单的动画（不定期更新）,iceMaple,https://www.jianshu.com/p/a098f6e3617f,167
1596,Android 内存泄露：详解 Handler 内存泄露的原因,Carson_Ho,https://www.jianshu.com/p/ed9e15eff47a,167
1597,你不知道的 Android WebView 使用漏洞,Carson_Ho,https://www.jianshu.com/p/3a345d27cd42,167
1598,优雅快速的搭建一个IOS项目，让你的项目结构不再混乱！（纯代码）,IOS_绿豆糕,https://www.jianshu.com/p/d81a542dadf4,167
1599,你不知道的 Android WebView 使用漏洞,Carson_Ho,https://www.jianshu.com/p/3a345d27cd42,167
1600,UIImage图片处理，旋转、截取、平铺、缩放等操作，持续更新中,iOS_小松哥,https://www.jianshu.com/p/9ab1205f5166,167
1601,EventBus 3.0 源码分析,SkyKai,https://www.jianshu.com/p/f057c460c77e,167
1602,Jenkins使用简易教程,程序员在深圳,https://www.jianshu.com/p/b524b151d35f,166
1603,Injection for Xcode：成吨的提高开发效率,没故事的卓同学,https://www.jianshu.com/p/27be46d5e5d4,166
1604,视频播放技术汇总（列表播放，小窗播放，跨界面播放，播放中网络切换提示）,zhuguohui,https://www.jianshu.com/p/a7cbe1e9a1a4,166
1605,前端技能图谱,yubang,https://www.jianshu.com/p/e581cd3c7af7,166
1606,你讨厌写selector背景了吗？手摸手教你封装个控件！,_deadline,https://www.jianshu.com/p/0f9ed8e733f5,166
1607,是时候学习Android分屏开发了,于连林520wcf,https://www.jianshu.com/p/e6a908d7d5b1,166
1608,写一个酷炫的iOS进度条动画,karthus,https://www.jianshu.com/p/4e26241e5211,166
1609,Windows 10系统下的科研环境搭建,九天学者,https://www.jianshu.com/p/334dcca006f7,166
1610,iOS视频压缩存储至本地并上传至服务器,Snoopy008,https://www.jianshu.com/p/1eeaec2ae0fa,166
1611,视频播放技术汇总（列表播放，小窗播放，跨界面播放，播放中网络切换提示）,zhuguohui,https://www.jianshu.com/p/a7cbe1e9a1a4,166
1612,Injection for Xcode：成吨的提高开发效率,没故事的卓同学,https://www.jianshu.com/p/27be46d5e5d4,166
1613,前端技能图谱,yubang,https://www.jianshu.com/p/e581cd3c7af7,166
1614,RunLoop已入门？不来应用一下？,Jabber_YQ,https://www.jianshu.com/p/c0a550d2ac97,166
1615,Android MVP从懵逼到入门：登陆业务实践,星际之痕,https://www.jianshu.com/p/f8e9967bac76,166
1616,Android 状态栏着色实践,SheHuan,https://www.jianshu.com/p/bae25b5eb867,166
1617,android图片压缩上传系列－基础篇,laogui,https://www.jianshu.com/p/64bfba434703,165
1618,iOS 开发者的 Weex 伪最佳实践指北,一缕殇流化隐半边冰霜,https://www.jianshu.com/p/43adc80ab60b,165
1619,[py053] python免费发短信,Andy计算机专业,https://www.jianshu.com/p/d1f189d54a63,165
1620,2016年苹果开发者账号注册及邓白氏申请流程详解,纸简书生,https://www.jianshu.com/p/983720ac83de,165
1621,爬虫架构 | 消息队列应用场景及ActiveMQ、RabbitMQ、RocketMQ、Kafka对比,小怪聊职场,https://www.jianshu.com/p/1582b37291f9,165
1622,【福利】小程序开发资源干货汇总,祈澈菇凉,https://www.jianshu.com/p/8c27a70a38dd,165
1623,阿里，百度，腾讯等一线互联网公司中，Java开发的招聘标准,Java架构,https://www.jianshu.com/p/1e895b5029ed,165
1624,你会遇到的runtime面试题（详）,柳骏,https://www.jianshu.com/p/8345a79fd572,165
1625,Elasticsearch学习笔记,siddontang,https://www.jianshu.com/p/05cff717563c,165
1626,iOS之使用CoreImage进行人脸识别,Mr_Victory,https://www.jianshu.com/p/e371099f12bd,165
1627,MySQL数据库优化的八种方式(经典必看),Demoer,https://www.jianshu.com/p/dac715a88b44,165
1628,iOS-用手机网络测试Ipv6,轩辕小羽,https://www.jianshu.com/p/6c7a155fc372,165
1629,自定义View心法——View工作流程,Alex_Payne,https://www.jianshu.com/p/af266ff378c6,165
1630,设计之道－controller层的设计,SawyerZhou,https://www.jianshu.com/p/654f4589eb8e,165
1631,Android WebView 全面干货指南,無名小子的杂货铺,https://www.jianshu.com/p/fd61e8f4049e,165
1632,Android WebView 全面干货指南,無名小子的杂货铺,https://www.jianshu.com/p/fd61e8f4049e,165
1633,Android进阶之路——安卓编程规范,SingleoD,https://www.jianshu.com/p/fbf9ea4b9d76,164
1634,Swift-高仿半糖App,ManoBoo,https://www.jianshu.com/p/7b57eb0c4abe,164
1635,【信息图】如何根据你想要的生活选择第一门编程语言,EarlGrey,https://www.jianshu.com/p/a307ac3a752b,164
1636,实现collectionViewCell的移动(长按或者直接拖拽),ZeroJ,https://www.jianshu.com/p/76925fda6048,164
1637,Android-屏幕适配全攻略（绝对详细）（二）,食梦兽,https://www.jianshu.com/p/ad563d169871,164
1638,3 分钟入门 Excel 被低估的数据工具——分列,懒人Excel,https://www.jianshu.com/p/23b1a03aee7d,164
