,title,url,date,intro
79,战狼2,https://movie.douban.com/subject/26363254/,2017-07-27,2017-07-27(中国大陆) / 吴京 / 弗兰克·格里罗 / 吴刚 / 张翰 / 卢靖姗 / 丁海峰 / 淳于珊珊 / 余男 / 于谦 / 石兆琪 / 海蒂·莫尼梅克 / 奥列格·普鲁迪乌斯 / 艾伦·托尼 / 赛尔·哈里斯 / 高明 / 王森 / 苇青 / 程愫 / 张永达 / 郭秋成 / 杜建桥 / 周冠廷 / 安·詹姆斯 / 黛安娜·希拉 / 孙率航 / 张馨月 / 关海龙 / 安妮塔·斯图尔特 / 特雷弗·琼斯 / 奥斯汀·普里斯特 / 克莱·方特诺特 / 保罗·艾力卡 / 丹尼尔·哈格里夫 / 李镇男 / 庄小龙 / 陈云志 / 肯尼迪 / 希尔维斯塔·斯图尔特 / 喜利图 / 宋歌 / 中国大陆 / 吴京 / 123分钟 / 动作 / 战争 / 吴京 Jing Wu / 董群 Qun Dong / 刘毅 Yi Liu / 汉语普通话 / 英语
80,毒液：致命守护者 / Venom,https://movie.douban.com/subject/3168101/,2018-10-05,2018-10-05(美国) / 2018-11-09(中国大陆) / 汤姆·哈迪 / 米歇尔·威廉姆斯 / 里兹·阿迈德 / 斯科特·黑兹 / 里德·斯科特 / 珍妮·斯蕾特 / 梅洛拉·沃尔特斯 / 伍迪·哈里森 / 佩吉·陆 / 马尔科姆·C·默里 / 索佩·阿卢科 / 韦恩·佩雷 / 米歇尔·李 / 库尔特·岳 / 克里斯·奥哈拉 / 埃米里奥·瑞弗拉 / 阿里亚当娜·约瑟夫 / 袁之正 / 朴云龙 / 麦克·勃兰特 / 尼克·图恩 / 山姆·麦地那 / 迪塞尔·马德金斯 / 简·麦克尼尔 / 维克托·麦凯 / 马丁·巴特斯·布拉德福德 / 布兰顿·莫拉莱斯 / 马修·康威尔 / 斯坦·李 / 韦德·威廉姆斯 / 约瑟夫·阿梅 / 威廉·W·巴伯 / 玛塞拉·布拉吉奥 / 卡特·伯奇 / 克里斯蒂安·康佛瑞 / 詹姆斯·富尔特斯 / 丹妮拉·加斯基 / 约翰·盖蒂尔 / 艾米丽塔·T·冈萨雷斯 / 杰克·汉森 / 安东尼·B·哈里斯 / 卡茜·亨德利 / 罗恩·彼得·琼斯 / 霍梅洛·洛佩兹 / 万恩·姆约维奇 / 米歇尔·方 / 盖尔·甘布尔 / 詹姆斯·D·韦斯顿二世 / 丹尼·皮尔斯 / 艾蒂安·维克 / 格雷丝·万 / 保罗·皮尔斯伯里 / 伊斯拉·瑟尔维利 / 波士顿·拉什·弗里曼 / 杰拉德·班肯斯 / 詹姆斯·威廉·巴拉德 / 美国 / 中国大陆 / www.venom.movie/site/ / 鲁本·弗雷斯彻 / 112分钟 / 107分钟(中国大陆) / 毒液：致命守护者 / 动作 / 科幻 / 惊悚 / 杰夫·皮克纳 Jeff Pinkner / 斯科特·罗森伯格 Scott Rosenberg / 凯莉·马塞尔 Kelly Marcel / 托德·麦克法兰 Todd McFarlane / 戴维·麦克法兰 David Michelinie / 英语 / 汉语普通话
81,芳华,https://movie.douban.com/subject/26862829/,2017-09-07,2017-09-07(多伦多电影节) / 2017-12-15(中国大陆) / 黄轩 / 苗苗 / 钟楚曦 / 杨采钰 / 李晓峰 / 王天辰 / 王可如 / 隋源 / 张仁博 / 苏岩 / 张国立 / 赵立新 / 李彦漫 / 郭沛志 / 李卓航 / 杨烁 / 罗攀 / 周放 / 中国大陆 / 冯小刚 / 136分钟 / 146分钟(多伦多电影节) / 剧情 / 历史 / 战争 / 严歌苓 Geling Yan / 汉语普通话
82,奇异博士 / Doctor Strange,https://movie.douban.com/subject/3025375/,2016-10-25,2016-10-25(英国) / 2016-11-04(中国大陆) / 2016-11-04(美国) / 本尼迪克特·康伯巴奇 / 蒂尔达·斯文顿 / 麦斯·米科尔森 / 切瓦特·埃加福 / 瑞秋·麦克亚当斯 / 迈克尔·斯图巴 / 本尼迪克特·王 / 本杰明·布拉特 / 斯科特·阿金斯 / 莎拉·费希恩 / 阿拉·萨菲 / 斯坦·李 / 安蒂·哈卡拉 / 寇布勒·霍尔德布鲁克-史密斯 / Nan Li / 克里斯·海姆斯沃斯 / 卡特莉娜德登 / 梅拉·沙尔 / 艾米·兰德克 / 李楠 / 美国 / 斯科特·德瑞克森 / 115分钟 / 奇异博士 / 动作 / 奇幻 / 冒险 / 史蒂夫·迪特寇 Steve Ditko / 托马斯·迪恩·唐纳利 Thomas Dean Donnelly / 斯坦·李 Stan Lee / 乔·斯派茨 Jon Spaihts / Joshua Oppenheimer / 英语
83,湄公河行动,https://movie.douban.com/subject/25815034/,2016-09-30,2016-09-30(中国大陆) / 张涵予 / 彭于晏 / 孙淳 / 陈宝国 / 冯文娟 / 刘显达 / 赵健 / 吴旭东 / 吴嘉龙 / 卢惠光 / 柏华力·莫高彼斯彻 / 维他亚·潘斯林加姆 / 战立国 / 石占杰 / 伍麟凯 / 魏蔓 / 李佳璇 / 郝文婷 / 王笑龙 / 任蕊 / 詹姆斯·阿媞邦德 / 林美芬 / 陈沛兴 / 钟建龙 / 纳卡琳·加汉 / 萨里特·沃林 / 王斑 / 于冬 / 张敏嘉 / 差拉·恩萨隆 / 徐添发 / Subash A/L Sundaramoorthy / Nongmal Bunchu / Sarawoot Kumsorn / 润·威弗 / Vattcharachai Sunthomsin / Alyaret Junamnoong / Keerali Sivakuae / Nitidet Chery Junphli / Achaya Vishwanath Govind / Bhubhing Bhangsa-Ard / 中国大陆 / 中国香港 / 林超贤 / 124分钟 / 剧情 / 动作 / 犯罪 / 林超贤 Dante Lam / 朱镜祺 Kang Kei Chu / 刘小群 Siu Kwan Lau / 谭惠贞 Wai-ching Tam / 林明杰 Eric Lin / 汉语普通话 / 粤语 / 泰语 / 缅甸语 / 英语
84,速度与激情7 / Furious 7,https://movie.douban.com/subject/23761370/,2015-04-03,2015-04-03(美国) / 2015-04-12(中国大陆) / 范·迪塞尔 / 保罗·沃克 / 杰森·斯坦森 / 米歇尔·罗德里格兹 / 乔丹娜·布鲁斯特 / 泰瑞斯·吉布森 / 卢达克里斯 / 道恩·强森 / 卢卡斯·布莱克 / 库尔特·拉塞尔 / 娜塔莉·伊曼纽尔 / 埃尔莎·帕塔奇 / 盖尔·加朵 / 约翰·布罗特顿 / 卢克·伊万斯 / 托尼·贾 / 杰曼·翰苏 / 诺尔·古格雷米 / 阿里·法扎勒 / 姜成镐 / 龙达·鲁西 / 伊吉·阿德利亚 / 乔恩·李·布罗迪 / 安娜·科尔韦尔 / Luke Evans / 斯蒂芬·考特尔 / 罗伯特·普拉尔戈 / 法希姆·纳吉 / 布莱恩·马霍尼 / 乔赛琳·唐娜休 / 卡莉·普雷斯科特 / 查理·普斯 / 托娜塔·摩根 / 萨拉·米博·孙 / 阿莉莎·威尼斯 / 柯迪·沃克 / 若泽·阿布利尔 / 布里特妮·阿尔格 / 贾内尔·伊斯拉斯 / 凯瑟琳陈 / 宝娃 / 切尔西·佩雷拉 / 美国 / 中国大陆 / 日本 / 温子仁 / 137分钟 / 140分钟(加长版) / 速度与激情7 / 动作 / 犯罪 / 克里斯·摩根 Chris Morgan / 盖瑞·斯科特·汤普森 Gary Scott Thompson / 英语
85,王牌特工：特工学院 / Kingsman: The Secret Service,https://movie.douban.com/subject/24405378/,2014-12-13,"2014-12-13(BNAT电影节) / 2015-01-29(英国) / 2015-03-27(中国大陆) / 塔伦·埃哲顿 / 科林·费尔斯 / 塞缪尔·杰克逊 / 迈克尔·凯恩 / 马克·斯特朗 / 索菲·库克森 / 索菲亚·波多拉 / 马克·哈米尔 / 杰克·达文波特 / 萨曼塔·沃马克 / 汉娜·奥斯特罗姆 / 约诺·戴维斯 / 亚历克斯·尼科洛夫 / 维利贝·托皮奇 / 杰夫·贝尔 / 艾德里安·奎因顿 / 乔丹·朗 / 西奥·巴克利姆-比格斯 / 摩根·华金斯 / 拉尔夫·伊内森 / 爱德华·霍尔克罗夫特 / 尼古拉斯·班克斯 / 罗温·波隆斯基 / 阿拉斯泰尔·麦金托什 / 杰克·卡特莫尔-斯科特 / 理查德·布雷克 / 安德烈·莱纳 / 张欣 / Jack ""JB"" Bauer  / 马特·霍金斯 / 郭易峰 / 刘北辰 / 莉莉·崔佛斯 / 内芙·加切夫 / 克里·约翰逊 / 汤姆·普赖尔 / 卡利·内勒 / 保利娜·博内瓦 / 丹尼尔·韦斯特伍德 / 英国 / 美国 / www.kingsmanmovie.com / 马修·沃恩 / 125分钟(中国大陆) / 129分钟 / 王牌特工：特工学院 / 喜剧 / 动作 / 冒险 / 简·古德曼 Jane Goldman / 马修·沃恩 Matthew Vaughn / 马克·米勒 Mark Millar / 戴夫·吉布森 Dave Gibbons / 英语 / 阿拉伯语 / 瑞典语"
86,老炮儿,https://movie.douban.com/subject/24751756/,2015-09-09,2015-09-09(威尼斯电影节) / 2015-12-24(中国大陆) / 冯小刚 / 许晴 / 张涵予 / 刘桦 / 李易峰 / 吴亦凡 / 梁静 / 白举纲 / 于和伟 / 连奕名 / 尚语贤 / 鲁诺 / 管宗祥 / 尹力 / 余皑磊 / 宁浩 / 江珊 / 张译 / 郭京飞 / 张鲁一 / 赵毅 / 梁天 / 张一山 / 王俊凯 / 王源 / 易烊千玺 / 巴图 / 陶泽如 / 吴谨言 / 马元 / 马书良 / 佟磊 / 胡晓光 / 姜怡伊 / 肖彦博 / 王盛 / 刘云龙 / 杜珺 / 中国大陆 / 管虎 / 137分钟(中国大陆) / 140分钟(威尼斯电影节版) / 剧情 / 犯罪 / 管虎 Hu Guan / 董润年 Runnian Dong / 汉语普通话
87,变形金刚4：绝迹重生 / Transformers: Age of Extinction,https://movie.douban.com/subject/7054604/,2014-06-19,2014-06-19(中国香港首映) / 2014-06-27(美国) / 2014-06-27(中国大陆) / 马克·沃尔伯格 / 斯坦利·图齐 / 凯尔希·格兰莫 / 妮可拉·佩尔茨 / 杰克·莱诺 / 提图斯·维里沃 / 索菲娅·迈尔斯 / 李冰冰 / T·J·米勒 / 彼特·库伦 / 约翰·迪·马吉欧 / 罗伯特·福克沃斯 / 约翰·古德曼 / 马克·瑞安 / 渡边谦 / 弗兰克·维尔克 / 雷诺·维尔森 / 阿比盖尔·克莱恩 / 托马斯·列农 / 韩庚 / 巫刚 / 吕良伟 / 王敏德 / 纪培慧 / 邹市明 / 夏奈尔·塞拉亚 / 凯文·柯威斯 / 贾米森·哈塞 / 杰西卡·戈麦斯 / 克利奥·金 / 詹姆斯·巴克曼 / 帕特里克·布利斯托夫 / 理查德·里尔 / Mike Collins / 姜广涛 / Jenny Zhang / 佩吉·莫布里 / 吴冬妮 / 林路迪 / 迈克尔·贝 / 查尔斯·帕内尔 / 维多利亚·萨默 / 格伦·基奥 / 大卫·米德桑德 / B. Adam Baillio / Drew Wicks / Andreas Beckett / 丹·莱瑟姆 / 米卡尔·威戈 / 黛米卡扎尼斯 / 克丽丝汀·米勒 / 美国 / 中国大陆 / 迈克尔·贝 / 166分钟 / 变形金刚4：绝迹重生 / 动作 / 科幻 / 伊伦·克鲁格 Ehren Kruger / 英语 / 汉语普通话 / 粤语
88,恐怖蜡像馆 / House of Wax,https://movie.douban.com/subject/1309184/,2005-05-06,2005-05-06(美国) / 伊丽莎·库斯伯特 / 查德·迈克尔·墨瑞 / 布莱恩·范·霍尔特 / 帕丽斯·希尔顿 / 贾德·帕达里克 / 乔恩·亚伯拉罕斯 / 肯德尔•雷 / 艾玛·朗 / 达蒙·海瑞曼 / 安迪·安德森 / 罗伯特·理查德 / 美国 / 澳大利亚 / 佐米·希尔拉 / 113 分钟 / 恐怖蜡像馆 / 恐怖 / 惊悚 / Chad Hayes / Carey Hayes / Charles Belden / 英语
89,伊甸湖 / Eden Lake,https://movie.douban.com/subject/3011997/,2008-09-12,2008-09-12(英国) / 凯利·蕾莉 / 迈克尔·法斯宾德 / 塔拉·艾利斯 / 杰克·奥康奈尔 / 托马斯·图尔格斯 / 詹姆斯·伯罗斯 / 邵恩·杜里 / 布隆森·韦伯 / 芬·阿特金斯 / 劳琳·斯坦利 / 英国 / 詹姆斯·瓦特金斯 / 91分钟 / 伊甸湖 / 惊悚 / 恐怖 / 詹姆斯·瓦特金斯 James Watkins / 英语
90,林中小屋 / The Cabin in the Woods,https://movie.douban.com/subject/3143676/,2012-03-09,2012-03-09(西南偏南电影节) / 2012-04-13(美国) / 克里斯汀·康奈利 / 理查德·詹金斯 / 弗兰·克朗茨 / 布莱德利·惠特福德 / 杰西·威廉姆斯 / 克里斯·海姆斯沃斯 / 安娜·哈彻森 / 西格妮·韦弗 / 艾米·阿克 / 布莱恩·J·怀特 / Aya Furukawa / 路知行 / 泰瑞·诺塔里 / 帕特里克·萨邦圭 / 希瑟·多克森 / 祖蒂·弗兰 / 丹·佩恩 / 美国 / discoverthecabininthewoods.com / 德鲁·高达 / 95分钟 / 林中小屋 / 恐怖 / 德鲁·高达 Drew Goddard / 乔斯·韦登 Joss Whedon / 英语 / 日语
91,请叫我英雄 / アイアムアヒーロー,https://movie.douban.com/subject/25899379/,2015-10-13,2015-10-13(锡切斯电影节) / 2016-04-23(日本) / 大泉洋 / 有村架纯 / 长泽雅美 / 吉泽悠 / 冈田义德 / 片濑那奈 / 片桐仁 / 槙田雄司 / 塚地武雅 / 德井优 / 风间彻 / 美秀铃木 / 大塚弘太 / 日本 / www.iamahero-movie.com / 佐藤信介 / 126分钟 / 请叫我英雄 / 动作 / 恐怖 / 野木亚纪子 Akiko Nogi / 花沢健吾 Kengo Hanazawa / 日语
92,死神来了 / Final Destination,https://movie.douban.com/subject/1300300/,2000-03-17,2000-03-17(美国) / 戴文·萨瓦 / 艾丽·拉特 / 科尔·史密斯 / 克里森·克拉克 / 丹尼尔·洛巴克 / 罗杰·格午埃文·史密斯 / 查德·多纳拉 / 西恩·威廉·斯科特 / 托尼·托德 / 阿曼达·达特曼 / 布兰登·费尔 / 克里斯汀·查特莱恩 / 芭芭拉·泰森 / 丽莎·玛丽·卡鲁克 / 美国 / 加拿大 / 黄毅瑜 / 98 分钟 / 死神来了 / 惊悚 / 恐怖 / Glen Morgan / 黄毅瑜 James Wong / Jeffrey Reddick / 英语 / 法语
93,滚蛋吧！肿瘤君,https://movie.douban.com/subject/26289144/,2015-08-13,2015-08-13(中国大陆) / 白百何 / 吴彦祖 / 李媛 / 刘芮麟 / 程伊 / 刘莉莉 / 李建义 / 张子萱 / 沈腾 / 李晓川 / 秦丽 / 魏潇霞 / 乔·埃德里安 / 中国大陆 / 韩延 / 128分钟 / 喜剧 / 爱情 / 袁媛 Yuan Yuan / 张维重 Weizhong Zhang / 汉语普通话 / 英语 / 韩语
94,捉妖记,https://movie.douban.com/subject/25723907/,2015-07-16,2015-07-16(中国大陆) / 白百何 / 井柏然 / 姜武 / 金燕玲 / 钟汉良 / 曾志伟 / 吴君如 / 汤唯 / 姚晨 / 闫妮 / 保剑锋 / 王栎鑫 / 郭晓东 / 李菁菁 / 田雨橙 / 张悦轩 / 王巍 / 阿杰 / 谭广沙 / 李恩晟 / 潘芳芳 / 康潇诺 / 李勇 / 于谷鸣 / 林路迪 / 中国大陆 / 中国香港 / 许诚毅 / 118分钟 / 喜剧 / 奇幻 / 古装 / 袁锦麟 Alan Yuen / 汉语普通话
95,战狼,https://movie.douban.com/subject/24753810/,2015-04-02,2015-04-02(中国大陆) / 吴京 / 余男 / 斯科特·阿金斯 / 凯文·李 / 倪大红 / 凯尔·夏皮罗 / 石兆琪 / 周晓鸥 / 房子斌 / 郭广平 / 茹萍 / 洪卫 / 刘腾远 / 索纳·伊姆贝 / 塞缪尔·西维尔奇 / 庄小龙 / 郑好 / 张永达 / 邓紫衣 / 闪媛媛 / 高战 / 王森 / 马东延 / 中国大陆 / 吴京 / 90分钟 / 动作 / 战争 / 吴京 Jacky Wu / 刘毅 Yi Liu / 董群 Qun Dong / 高岩 Yan Gao / 汉语普通话 / 英语
96,昨日青空,https://movie.douban.com/subject/26290410/,2018-10-26,2018-10-26(中国大陆) / 苏尚卿 / 王一博 / 段艺璇 / 马斑马 / 林强 / 中国大陆 / 奚超 / 82分钟 / 爱情 / 动画 / 汉语普通话
97,美人鱼,https://movie.douban.com/subject/19944106/,2016-02-08,2016-02-08(中国大陆) / 2016-02-08(中国香港) / 邓超 / 罗志祥 / 张雨绮 / 林允 / 徐克 / 吴亦凡 / 李尚正 / 卢正雨 / 白客 / 孔连顺 / 田启文 / 文章 / 杨能 / 张美娥 / 李叶青 / 林子聪 / 赵志凌 / 钱国伟 / 范淑珍 / 艾文·科蒂克 / 松冈李那 / 夏尉喻 / 孙嘉灵 / 许雅婷 / 虞嘉娜 / 宁小花 / 孙乐天 / 谭俊彦 / 郭小炜 / 徐轸轸 / 赵芳华 / 田惺 / 叶竞生 / 火火 / 勃小龙 / 李应七 / 赵芷柠 / 中国大陆 / 中国香港 / 周星驰 / 93分钟 / 喜剧 / 爱情 / 奇幻 / 周星驰 Stephen Chow / 李思臻 Kelvin Lee / 何妙祺 Miu-Kei Ho / 卢正雨 Zhengyu Lu / 冯志强 Chi Keung Fung / 陈庆嘉 Hing-Ka Chan / 江玉仪 Ivy Kong / 曾谨昌 Kan-Cheung Tsang / 汉语普通话 / 英语 / 日语
98,致青春·原来你还在这里,https://movie.douban.com/subject/26290642/,2016-07-08,2016-07-08(中国大陆) / 吴亦凡 / 刘亦菲 / 金世佳 / 李沁 / 李梦 / 郝劭文 / 陈燃 / 乔任梁 / 陈果 / 程昱泓 / 潘启言 / 中国大陆 / 周拓如 / 98分钟 / 剧情 / 爱情 / 周拓如 Tuoru Zhou / 辛夷坞 Yiwu Xin / 汉语普通话
99,万万没想到,https://movie.douban.com/subject/26320029/,2015-12-18,2015-12-18(中国大陆) / 白客 / 杨子姗 / 陈柏霖 / 马天宇 / 刘循子墨 / 迈克·安吉洛 / 易小星 / 曾志伟 / 赵文瑄 / 贾玲 / 孔连顺 / 佟丽娅 / 乔任梁 / 刘浩 / 张本煜 / 葛布 / 柯达 / 赵英俊 / 韩寒 / 纪姿含 / 胡洁琼 / 阿杰 / 姜广涛 / 中国大陆 / 易小星 / 95分钟 / 喜剧 / 奇幻 / 冒险 / 古装 / 易小星 Show Joy / 刘循子墨 Xunzimo Liu / 柯达 Ke Da / 胡舒欣 Shuxin Hu / 王伟杰 Weijie Wang / 汉语普通话
100,西游记之孙悟空三打白骨精,https://movie.douban.com/subject/25827963/,2016-02-08,2016-02-08(中国大陆) / 郭富城 / 巩俐 / 冯绍峰 / 小沈阳 / 罗仲谦 / 费翔 / 陈慧琳 / 阿旺仁青 / 彭宇 / 程东 / 刘楚恬 / 余辛 / 魏璐 / 齐浠儿 / 母其弥雅 / 张籽沐 / 叶淑铃 / 赵芷柠 / 中国大陆 / 中国香港 / 郑保瑞 / 120分钟 / 喜剧 / 动作 / 奇幻 / 冉平 Ping Ran / 冉甲男 Jia-nan Ran / 文宁 Ning Wen / 汉语普通话
101,解忧杂货店,https://movie.douban.com/subject/26654146/,2017-12-29,2017-12-29(中国大陆) / 王俊凯 / 迪丽热巴 / 董子健 / 李鸿其 / 董李无忧 / 成龙 / 秦昊 / 陈都灵 / 郝蕾 / 李梦 / 成泰燊 / 高华阳 / 潘斌龙 / 孟慧圆 / 达伦·格罗夫纳 / 高至霆 / 韩震魁 / 韩伏生  / 仉上明珠 / 纪焕博 / 杨奇雨 / 严晓频 / 邢佳栋 / 王骁 / 赵培琳 / 中国大陆 / 韩杰 / 109分钟 / 剧情 / 奇幻 / 宋啸 Xiao Song / 东野圭吾 Keigo Higashino / 孙思雨 Siyu Sun / 朱思溢 Siyi Zhu / 汉语普通话
102,环太平洋：雷霆再起 / Pacific Rim: Uprising,https://movie.douban.com/subject/20435622/,2018-03-23,2018-03-23(美国) / 2018-03-23(中国大陆) / 约翰·博耶加 / 斯科特·伊斯特伍德 / 卡莉·史派妮 / 景甜 / 查理·戴 / 伯恩·戈曼 / 张晋 / 阿德里娅·阿霍纳 / 菊地凛子 / 卡兰·布拉尔 / 黄恺杰 / 伊万娜·萨赫诺 / 新田真剑佑 / 吉丽 / 雪莉·罗德里格斯 / 拉哈特·亚当斯 / 列维·米登 / 达斯汀·克莱尔 / 陈梓童 / 于小伟 / 钱泳辰 / 郭家铭 / 蓝盈莹 / 金桢勋 / 菊池润美 / 丹尼尔·弗雷里格尔 / 齐柏林·汉密尔顿 / 尼克·塔拉贝 / 布里德基·萨蒂纳 / 小蒂姆·约翰逊 / 玛德琳·麦格劳 / 乔什·斯坦伯 / 斯蒂芬妮·阿琳 / 卢克·朱迪 / 马钦承 / 萨曼莎·吉恩 / 美国 / 中国大陆 / www.pacificrimmovie.com / 斯蒂文·S·迪奈特 / 111分钟 / 环太平洋：雷霆再起 / 动作 / 科幻 / 冒险 / 斯蒂文·S·迪奈特 Steven S. DeKnight / 艾米丽·卡迈克尔 Emily Carmichael / 吉拉·斯奈德 Kira Snyder / T·S·诺林 T.S. Nowlin / 特拉维斯·比彻姆 Travis Beacham / 英语 / 汉语普通话
103,独立日2：卷土重来 / Independence Day: Resurgence,https://movie.douban.com/subject/4811813/,2016-06-24,2016-06-24(中国大陆) / 2016-06-24(美国) / 利亚姆·海姆斯沃斯 / 杰夫·高布伦 / 比尔·普尔曼 / 麦卡·梦露 / 杰西·厄舍 / 特拉维斯·托普 / 威廉·菲克纳 / 夏洛特·甘斯布 / 贾德·赫希 / 雪拉·渥德 / 布伦特·斯皮内 / 杨颖 / 薇薇卡·福克斯 / 乔伊·金 / 麦肯娜·格瑞丝 / 道比·欧帕瑞 / 袁文忠 / 史蒂芬·布莱克史密斯 / 乔尔·维里格尔 / 瑞恩·卡特赖特 / 斯塔福德·道格拉斯 / 贝丝·贝利 / 黄芝琪 / 赵路 / 凯茜·梅瑟 / Ivan G'Vera / 约翰·斯托里 / 约书亚·米克尔 / 海斯·威尔弗德 / 加勒特·沃灵 / 罗伯特·劳吉亚 / 格本加·阿金纳格贝 / 帕特里克·圣埃斯普利特 / 泽博·桑德斯 / 黄经汉 / 美国 / 罗兰·艾默里奇 / 120分钟 / 独立日2：卷土重来 / 动作 / 科幻 / 冒险 / 灾难 / 罗兰·艾默里奇 Roland Emmerich / 迪安·德夫林 Dean Devlin / 尼古拉斯·莱特 Nicolas Wright / 詹姆斯·A·伍兹 James A. Woods / 詹姆斯·范德比尔特 James Vanderbilt / 卡特·布兰查德 Carter Blanchard / 英语 / 汉语普通话 / 阿拉伯语
104,复仇者联盟2：奥创纪元 / Avengers: Age of Ultron,https://movie.douban.com/subject/10741834/,2015-05-01,2015-05-01(美国) / 2015-05-12(中国大陆) / 小罗伯特·唐尼 / 克里斯·海姆斯沃斯 / 马克·鲁弗洛 / 克里斯·埃文斯 / 斯嘉丽·约翰逊 / 杰瑞米·雷纳 / 詹姆斯·斯派德 / 塞缪尔·杰克逊 / 唐·钱德尔 / 亚伦·泰勒-约翰逊 / 伊丽莎白·奥尔森 / 保罗·贝坦尼 / 寇碧·史莫德斯 / 安东尼·麦凯 / 海莉·阿特维尔 / 伊德里斯·艾尔巴 / 斯特兰·斯卡斯加德 / 金秀贤 / 托马斯·克莱舒曼 / 安迪·瑟金斯 / 朱莉·德尔佩 / 斯坦·李 / 亨利·古德曼 / 多米尼克·普罗沃斯特-切克利 / 艾萨克·安德鲁斯 / 朱利安·布里奇 / 亚伦·希梅尔斯坦 / 曼德拉·加杜卡 / 费伊·塞维尔 / 凯瑞·康顿 / 英维尔德·黛拉 / 张磊 / 琳达·卡德里尼 / 乔什·布洛林 / B·J·布里特 / 蒂姆·鲍威尔 / 宾利·卡鲁 / 朱莉娅·卡瑞内克 / 汉娜·弗林 / 丹尼尔·韦斯特伍德 / 尼克·W·尼克尔森 / 玛瑞沃拉·嘉沃斯卡 / 卢·弗里基诺 / 王丽雅 / 美国 / marvel.com/avengers / 乔斯·韦登 / 142分钟 / 复仇者联盟2：奥创纪元 / 动作 / 科幻 / 奇幻 / 冒险 / 乔斯·韦登 Joss Whedon / 斯坦·李 Stan Lee / 杰克·科比 Jack Kirby / 英语 / 韩语
105,西游记女儿国,https://movie.douban.com/subject/25829175/,2018-02-16,2018-02-16(中国大陆) / 郭富城 / 冯绍峰 / 赵丽颖 / 小沈阳 / 罗仲谦 / 林志玲 / 梁咏琪 / 刘涛 / 孙伊涵 / 苑琼丹 / 潘斌龙 / 陈雅丽 / 施诗 / 苏丽珊 / 苏菲 / 马赛 / 赵芷柠 / 汤畅 / 管乐 / 孙若淇 / 王路晴 / 李谯玉 / Carolyn Chi-Ning Binti Ahmed / 彭必瑶  / 中国大陆 / 中国香港 / 郑保瑞 / 116分钟 / 喜剧 / 爱情 / 奇幻 / 文宁 Ning Wen / 汉语普通话
106,动物世界,https://movie.douban.com/subject/26925317/,2018-06-29,2018-06-29(中国大陆) / 李易峰 / 迈克尔·道格拉斯 / 周冬雨 / 曹炳琨 / 王戈 / 苏可 / 吴彦姝 / 姚安濂 / 雷汉 / 李宜娟 / 衣云鹤 / 凯文·李 / 喜利图 / 阿尔贝托·兰切洛蒂 / 迟嘉 / 张隽溢 / 王放 / 贾清茹 / 中国大陆 / 韩延 / 132分钟 / 剧情 / 动作 / 冒险 / 韩延 Yan Han / 汉语普通话 / 英语
107,长城 / The Great Wall,https://movie.douban.com/subject/6982558/,2016-12-16,2016-12-16(中国大陆) / 2017-02-17(美国) / 马特·达蒙 / 景甜 / 佩德罗·帕斯卡 / 刘德华 / 威廉·达福 / 张涵予 / 鹿晗 / 彭于晏 / 林更新 / 郑恺 / 黄轩 / 陈学冬 / 王俊凯 / 余心恬 / 刘恩佳 / 李亨 / 李京沐 / 纽曼·阿卡 / 约翰尼·希科 / 皮鲁·埃斯贝克 / 杨伊墨 / 刘文迪 / 凌玲 / 中国大陆 / 美国 / 张艺谋 / 104分钟 / 长城 / 动作 / 奇幻 / 冒险 / 卡洛·伯纳德 Carlo Bernard / 道格·米洛 Doug Miro / 托尼·吉尔罗伊 Tony Gilroy / 马克斯·布鲁克斯 Max Brooks / 爱德华·兹威克 Edward Zwick / 马歇尔·赫斯科维兹 Marshall Herskovitz / 英语 / 汉语普通话
108,狄仁杰之四大天王,https://movie.douban.com/subject/25882296/,2018-07-27,2018-07-27(中国大陆) / 赵又廷 / 冯绍峰 / 林更新 / 阮经天 / 马思纯 / 刘嘉玲 / 盛鉴 / 杨一威 / 唐古特·宝日夫 / 张傲月 / 孙蛟龙 / 汪汐潮 / 铁男 / 李炳雷 / 许明虎 / 王青青 / 刘芊孜 / 黄路霏 / 程昱泓 / 张艺骞 / 吴潇娜 / 贾伟 / 牟凯凯 / 山新 / 中国大陆 / 中国香港 / 徐克 / 132分钟 / 动作 / 悬疑 / 奇幻 / 武侠 / 古装 / 张家鲁 Chia-lu Chang / 徐克 Hark Tsui / 陈国富 Kuo-fu Chen / 汉语普通话
