,name,link,category,imgs,sellDate,price,size,source
216,バンドリ！ ガールズバンドパーティ！ トレーディングブロマイド 2023 Winter ver.,https://bang-dream.com/goods/3608,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4fada0b3-341b-4fed-a449-0604b242ad15.jpg,2023年12月16日 (土),385円（税込）,約W89×H127mm,一般商品 全8種
217,BanG Dream! アクリルキーホルダー 迷星叫ver.,https://bang-dream.com/goods/3410,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0e0f0dad-6b2a-40f9-b492-7d9ae815d43a.jpg,2023年07月01日 (土),各990円（税込）,約W80×H53mm,一般商品 全5種
218,Roselia「Farbe」 記念色紙,https://bang-dream.com/goods/3488,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/01323e8c-48c4-4bf7-9180-72a677bd785c.jpg,2023年09月16日 (土),1650円（税込）,約W242×H273mm,イベント商品
219,BanG Dream! 11th☆LIVE DAY1:Poppin'Party×RAISE A SUILEN「GALAXY to GALAXY」 メンバーキーホルダー (Poppin'Party),https://bang-dream.com/goods/3271,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/91ec7f20-48d2-4761-a5e2-ef5d7e3c181a.jpg,2023年02月04日 (土),各1650円（税込）,約W20×H97mm以内,イベント商品 全5種
220,Poppin'Party×MyGO!!!!! 「Divide/Unite」 浮き出る！クリアファイル,https://bang-dream.com/goods/3728,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f54a2179-12e0-4898-ab31-6e027f957608.jpg,2024年04月29日 (月),660円（税込）,A4サイズ対応,イベント商品
221,Morfonica トレーディングアーティストコメントキーホルダー,https://bang-dream.com/goods/3458,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/8cdd6840-7785-4aa9-8504-01e87f4ad115.jpg,2023年08月25日 (金),880円（税込）,約W80×H50mm,イベント商品 全5種
222,バンドリ！ガールズバンドパーティ！ トレーディングチケット風ステッカーvol.8,https://bang-dream.com/goods/3452,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2641e950-26ad-4f58-b2ae-721ab5f9d97a.jpg,2023年10月06日 (金),440円（税込）,約W140×H70mm,イベント商品 全20種
223,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ Game Party! ver.,https://bang-dream.com/goods/3742,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/99712779-89f5-4ebe-a39c-3ca0a6a7a73d.jpg,2024年05月17日 (金),550円（税込）,直径約56mm,イベント商品 全16種
224,バンドリ！ ガールズバンドパーティ！ アクリルキーホルダー Sweets×Flower Tea Party! ver.,https://bang-dream.com/goods/3518,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2075c77b-3bb5-41c7-96e6-08cbea717ef0.jpg,2023年11月14日 (火),各880円(税込),約W70×H90mm,イベント商品、全8種
225,MyGO!!!!! 6th LIVE「見つけた景色、たずさえて」 Tシャツ,https://bang-dream.com/goods/3831,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b0775cc6-d46e-461a-9756-a7a7088d9268.jpg,2024年07月27日 (土),3850円（税込）,M / L / XLサイズ,イベント商品
226,バンドリ！ ガールズバンドパーティ！ 木製キーホルダー イントロダクション,https://bang-dream.com/goods/3207,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/afc23b36-5afd-4bc1-8988-8afefd3f513a.jpg,2022年11月12日 (土),1650円（税込）,木製部分：約W70×H36mm / アクリル部分：約W65mm,イベント商品
227,バンドリ！ ガールズバンドパーティ！ クリアファイル 2023 Winter ver.,https://bang-dream.com/goods/3610,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/5978088f-ecdf-4a99-835c-176be6f08e84.jpg,2023年12月16日 (土),550円（税込）,A4サイズ対応,一般商品
228,Roselia LIVE TOUR「Rosenchor」 シールセット,https://bang-dream.com/goods/3659,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6acdd470-ae4b-4459-ac4c-a67e33da3942.jpg,2024年02月17日 (土),1650円（税込）,ワンポイントtype：約50×H60mm　ロールtype：約W200×H20mm,イベント商品
229,BanG Dream! 12th☆LIVE DAY1:Poppin'Party「Welcome to Poppin'Land」 ミニブロマイド付きポチにゃんのアクリルケース,https://bang-dream.com/goods/3539,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/552aa2b9-c67d-436d-b18a-6604a2231077.jpg,2023年11月03日 (金),2750円（税込）,ミニブロマイド：約W63×H89mm ケース：約W120×H195×D5mm,イベント商品
230,BanG Dream! トレーディング缶バッジ 迷星叫ver.,https://bang-dream.com/goods/3409,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0330ba83-ef01-4a14-83a7-3e64f21c115b.jpg,2023年07月01日 (土),550円（税込）,直径：約56mm,一般商品 全5種
231,バンドリ！ ガールズバンドパーティ！ キーチャーム Brand new Pastel Road！,https://bang-dream.com/goods/3211,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2cf3a350-2e75-4018-98e1-435b406a8bee.jpg,2022年11月12日 (土),1650円（税込）,鍵部分：約W28×H54mm / アクリル部分：約W65×H48mm,イベント商品
232,バンドリ！ ガールズバンドパーティ！ オクタゴンアクリルスタンド Pastel＊Palettes,https://bang-dream.com/goods/3129,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/226fcd29-96f4-4f6a-83eb-27f3f2ec3b8c.jpg,2022年09月16日 (金),各1650円（税込）,約W85mm×H105mm,一般商品 全5種
233,BanG Dream! 12th☆LIVE DAY1:Poppin'Party「Welcome to Poppin'Land」 Tシャツ,https://bang-dream.com/goods/3530,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9013906f-135a-49e5-a5b4-aeef3211284d.jpg,2023年10月03日 (火),4400円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
234,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ キラキラver. vol.4 sideB,https://bang-dream.com/goods/3181,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/da3028e7-b207-4e6a-92d9-ffd7b4f3b26a.jpg,,各550円(税込),直径：約55mm,イベント商品，全20種
235,バンドリ！ ガールズバンドパーティ！ アクリルスタンド 2023ver. Poppin'Party,https://bang-dream.com/goods/3331,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/71cecf28-9fba-49d9-ad0c-3dd3ab98c7cd.jpg,2023年03月18日 (土),各1650円（税込）,約W50×H120mm,一般商品 全5種
236,BanG Dream! 10th☆LIVE DAY4:RAISE A SUILEN「SOUL ROAR」 トレーディング缶バッジ,https://bang-dream.com/goods/3154,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/db880ef3-7fab-47dd-8371-614c9228f328.jpg,2022年09月25日 (日),550円（税込）,直径約54mm,イベント商品 全10種
237,BanG Dream! 11th☆LIVE DAY2:Roselia×Morfonica「星空の夜想曲」 Special ver. Tシャツ,https://bang-dream.com/goods/3275,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/345b000b-cfb1-42e3-b8f3-830eb17111cd.jpg,2023年02月05日 (日),3850円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
238,バンドリ！ ガールズバンドパーティ！ A3マット加工ポスター Summer Night Party! ver.,https://bang-dream.com/goods/3798,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b0c63d4c-b76f-44f6-b44c-fee1cab50469.jpg,2024年07月26日 (金),880円,A3サイズ,イベント商品 全8種
239,BanG Dream! ガールズバンドパーティ！ トレーディング缶バッジ Sweets×Flower Tea Party! ver.,https://bang-dream.com/goods/3516,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4a794701-408e-46d4-a647-004e330f4324.jpg,2023年11月14日 (火),550円(税込),直径約56mm,イベント商品、全8種
240,バンドリ！ ガールズバンドパーティ！ アクリルジオラマ Classic ver.,https://bang-dream.com/goods/3454,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2d31ba50-deca-4c07-a75f-c7f3a307d133.jpg,2023年10月06日 (金),3850円（税込）,約W216×H109×D48mm,イベント商品
241,BanG Dream! RAISE A SUILEN マフラータオル 2022夏フェスEdition,https://bang-dream.com/goods/3103,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/62d27e19-af43-4ef0-a228-96b71b2361b0.jpg,2022年08月13日 (土),2200円（税込）,約H200×W1100mm,イベント商品
242,バンドリ！ ガールズバンドパーティ！ シリコンバンド Morfonica vol.1,https://bang-dream.com/goods/3467,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9af92225-2d74-41f3-bcc9-01e072d7f660.jpg,2023年08月25日 (金),770円（税込）,約W202×H20mm以内,イベント商品
243,BanG Dream! Special☆LIVE Girls Band Party! 2020→2022 キーケース Morfonica,https://bang-dream.com/goods/3201,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9ce8393f-e3ad-4b7a-b7f4-ebf202006ca1.jpg,2022年11月12日 (土),3001円（税込）,展開時：約H110mm×W210mm　 折りたたみ時：約H110mm×W64mm,イベント商品
244,Roselia LIVE TOUR「Rosenchor」 付け替えチューブ,https://bang-dream.com/goods/3660,ペンライト・ブレード,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d1c9510e-08da-4217-97ee-98fb51812e1a.jpg,2024年02月17日 (土),1650円（税込）,約H144mm,イベント商品 全5種
245,BanG Dream! It's MyGO!!!!! アクリルキーホルダー Jump ver.,https://bang-dream.com/goods/3474,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ae460313-e22f-4523-922c-fc334091d8d9.jpg,2023年09月01日 (金),各880円（税込）,約W80×H80mm,一般商品、全5種
246,Roselia LIVE TOUR「Rosenchor」 タオル,https://bang-dream.com/goods/3650,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c17a1c4c-9ecd-428e-af98-41f1fd93845a.jpg,2024年02月17日 (土),2420円（税込）,約W830×H340mm,イベント商品
247,BanG Dream! クリアファイル 迷星叫ver.,https://bang-dream.com/goods/3397,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d6d85d21-a74a-4827-bc42-583752186f62.jpg,2023年07月01日 (土),550円（税込）,A4サイズ対応,一般商品
248,ぽぴばん！のおでかけ in Summer ジオラマアクリルスタンド,https://bang-dream.com/goods/3429,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/35d1e522-addf-4c68-8a3f-e6f9fdbb4933.jpg,2023年08月11日 (金),各1100円（税込）,約W100×H100mm,イベント商品 全5種
249,BanG Dream! Special☆LIVE Girls Band Party! 2020→2022 記念色紙,https://bang-dream.com/goods/3196,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/79361a18-763e-4b80-81f4-20e3fbc93356.jpg,2022年11月12日 (土),1650円（税込）,約H297mm×W210mm,イベント商品
250,バンドリ！ ガールズバンドパーティ！ 靴紐 Roselia vol.2,https://bang-dream.com/goods/3462,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f5d5ae96-8515-46f6-8687-26585ae7eca6.jpg,2023年08月25日 (金),1100円（税込）,約W1300×H10mm,イベント商品
251,バンドリ！ ガールズバンドパーティ！ プレートアクリルスタンド Brand new Pastel Road！,https://bang-dream.com/goods/3213,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b8caa58c-612a-41b6-9436-f0ab0be31be7.jpg,2022年11月12日 (土),2200円（税込）,本体：約W175×H120mm / 台座：W100×H50mm以内,イベント商品
252,Morfonica Concept LIVE「forte」 クリアファイル,https://bang-dream.com/goods/3716,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7413f6b6-9eee-4c56-9788-16c5a62bbfa1.jpg,2024年04月14日 (日),550円（税込）,A4サイズ対応,イベント商品
253,バンドリ！ ガールズバンドパーティ！ アクリルスタンド Happy days ver.,https://bang-dream.com/goods/3477,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/21dc8da2-b87c-4f2c-bd5e-91dfb3babd24.jpg,2023年09月01日 (金),各1650円(税込),本体：約W100×H150mm　台座：約W60×H60mm,一般商品、全7種
254,MyGO!!!!! 6th LIVE「見つけた景色、たずさえて」 映画前売り券付きアクリルプレート,https://bang-dream.com/goods/3823,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/0aa3ffa1-bf54-480d-b973-66aeba82aa92.jpg,2024年07月27日 (土),4350円（税込）,約W150×H93mm,イベント商品
255,MyGO!!!!! 3rd LIVE「声を抱えて生きる」 シリコンバンド,https://bang-dream.com/goods/3218,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b23f0bd2-2a7c-468e-a3fc-ed02a4bd80d5.jpg,2022年11月26日 (土),770円（税込）,約W202×H25mm,イベント商品
256,BanG Dream! 12th☆LIVE DAY1:Poppin'Party「Welcome to Poppin'Land」 プレートライト,https://bang-dream.com/goods/3538,ペンライト・ブレード,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d5ef4abb-4cc7-4a07-b87b-4289a37913dc.jpg,2023年11月03日 (金),3300円（税込）,ライト部分：約W100×H100mm 持ち手部分：約W46×H110mm,イベント商品
257,RAISE A SUILEN LIVE 2024「ESSENTIALS」 タオルホルダー,https://bang-dream.com/goods/3782,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/257618b8-14d0-4530-92a4-4d3feacd42fc.jpg,2024年06月15日 (土),1210円（税込）,ホルダー本体：約W115×H30mm,イベント商品
258,BanG Dream! クリアファイル MyGO!!!!!,https://bang-dream.com/goods/3584,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3c5e332a-9be8-4328-a824-71c0617dcfe9.jpg,2023年12月30日 (土),550円（税込）,A4サイズ対応,一般商品
259,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 クリアファイル,https://bang-dream.com/goods/3671,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c3cdd7a4-90b2-4707-901b-1802c556ed7d.jpg,2024年02月12日 (月),550円（税込）,A4サイズ対応,イベント商品
260,MyGO!!!!! 6th LIVE「見つけた景色、たずさえて」 記念ベルトキーホルダー,https://bang-dream.com/goods/3827,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7c840179-2723-40cd-a71f-eeb77b9c5c71.jpg,2024年07月27日 (土),1650円（税込）,ベルト部分：約W40×H250mm,イベント商品
261,Roselia アーティストアクリルスタンド vol.2,https://bang-dream.com/goods/3738,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/6c233cea-c21e-4352-abd5-9147afe5b8ac.jpg,2024年05月05日 (日),各1760円（税込）,本体：約W55×H120mm以内 台座：約W60×H40mm,イベント商品 全5種
262,MyGO!!!!! 6th LIVE「見つけた景色、たずさえて」 フード付きタオル,https://bang-dream.com/goods/3825,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/87854beb-a5b4-40c8-aefa-1cd369cb1a5b.jpg,2024年07月27日 (土),各4400円（税込）,タオル：約W1200×H750mm フード：約W600×H330mm,イベント商品 全5種
263,Poppin'Party×MyGO!!!!! 「Divide/Unite」 トレーディングCDアクリルストラップ,https://bang-dream.com/goods/3729,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/cedd51b1-9e2d-4807-b1de-576c2ea3a07a.jpg,2024年04月29日 (月),990円（税込）,約W50×H50mm,イベント商品 全10種
264,Ave Mujica 0th LIVE「Primo die in scaena」 マフラータオル,https://bang-dream.com/goods/3371,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/095ae2f4-7afd-4f1c-b492-8461487c2662.jpg,2023年06月04日 (日),2200円（税込）,約W1100×H200mm,イベント商品
265,バンドリ！ ガールズバンドパーティ！ トレーディングミニブロマイドセット Dream ver.,https://bang-dream.com/goods/3664,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e661790e-c7bd-4e5b-8a80-3b7f2ab7381b.jpg,2024年03月30日 (土),495円(税込),約W63×H89mm,イベント商品 全8種
266,BanG Dream! アクリルスタンド MyGO!!!!!,https://bang-dream.com/goods/3592,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4ef695cd-6e09-4110-84cf-6422d6db891e.jpg,2023年12月30日 (土),各1760円（税込）,,一般商品 全5種
